"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"14-000649","04/24/14 1717",NA,"04/29/14 1600","Wilson Hall","Arrest","vandalism",-93.651021,42.0139143
"14-000650","04/24/14 0804","04/24/14 0804","04/24/14 0804","Bruner Drive and Long Road","Arrest","driving violation",-93.6434976,42.0390504
"14-000650","04/24/14 2004","04/24/14 2004","04/24/14 2004","BRUNER DR/STOTTS RD","Open","all other offenses",NA,NA
"14-000652","04/25/14 0025","04/25/14 0025","04/25/14 0025","2400 block of Chamberlain Street","Arrest","public intoxication",-93.648499,42.0214259
"14-000653","04/25/14 0118","04/25/14 0118","04/25/14 0118","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"14-000653","04/25/14 0118","04/25/14 0118","04/25/14 0118","Ash Avenue and Lincoln Way","Arrest","license violation",-93.64441,42.0226961
"14-000654","04/25/14 0224","04/25/14 0224","04/25/14 0224","Union Drive and Welch Road","Arrest","operating while intoxicated",-93.649224,42.0239964
"14-000655","04/25/14 0539",NA,NA,"Science II","Open","vandalism",-93.6463454,42.0300878
"14-000657","04/25/14 1359",NA,NA,"Helser Hall","Open","harassment",-93.6518379,42.02424
"14-000658","04/25/14 2257","04/25/14 2257","04/25/14 2257","Chamberlain Street and Lynn Avenue","Arrest","public intoxication",-93.6464356,42.0215381
"14-000659","04/26/14 0002","04/26/14 0002","04/26/14 0002","Hayward Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6517059,42.0228461
"14-000660","04/26/14 0057","04/26/14 0057","04/26/14 0057","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"14-000662","04/26/14 0157","04/26/14 0157","04/26/14 0157","Hayward Avenue and Hunt Street","Arrest","operating while intoxicated",-93.6517575,42.0201314
"14-000663","04/26/14 0242","04/26/14 0242","04/26/14 0242","Arbor Street and State Avenue","Arrest","public intoxication",-93.6591238,42.0209091
"14-000664","04/26/14 0311","04/26/14 0311","04/26/14 0311","Hyland Avenue and Ross Road","Arrest","operating while intoxicated",-93.6556243,42.033296
"14-000665","04/26/14 0400","04/26/14 0400","04/26/14 0400","Colorado Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6630057,42.0227752
"14-000666","04/26/14 1655","04/26/14 1655","04/26/14 1655","Maricopa Drive and Mayfield Drive","Arrest","driving violation",NA,NA
"14-000669","04/26/14 2358","04/26/14 2358","04/26/14 2358","Central Campus","Arrest","disorderly conduct",-93.6464654,42.0266187
"14-000671","04/27/14 0045","04/27/14 0045","04/27/14 0045","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"14-000672","04/27/14 0102","04/27/14 0102","04/27/14 0102","Lincoln Way and Morrill Road","Arrest","driving violation",-93.6464078,42.0228283
"14-000673","04/27/14 0123","04/27/14 0123","04/27/14 0123","100 block of Stanton Avenue","Arrest","public intoxication",-93.6485138,42.0227307
"14-000675","04/27/14 0145","04/27/14 0145","04/27/14 0145","Hayward Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6517059,42.0228461
"14-000676","04/27/14 0336","04/27/14 0336","04/27/14 0336","Campus Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6570426,42.0227269
"14-000677","04/27/14 1924","04/22/14 1915","04/27/14 1924","2212 WANDA DALEY DR","Open","hit and run",-93.6479481,42.0338403
"14-000681","04/28/14 1010","04/25/14 0730","04/28/14 1010","EQUINE FARM","Open","theft",NA,NA
"14-000682","04/28/14 1506","04/28/14 1506","04/28/14 1506","ARMORY BUILDING","Open","drug violation",-93.6509474,42.029626
"14-000684","04/28/14 1831",NA,NA,"Buchanan Hall","Open","harassment",-93.642449,42.022653
"14-000685","04/29/14 0118","04/29/14 0118","04/29/14 0118","Chamberlain Street and Lynn Avenue","Arrest","driving violation",-93.6464356,42.0215381
"14-000686","04/29/14 0734","04/29/14 0734","04/29/14 0734","ARMORY BUILDING","Arrest","drug violation",-93.6509474,42.029626
"14-000687","04/29/14 0852",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"14-000688","04/29/14 0907",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"14-000690","04/29/14 1718","04/29/14 1718","04/29/14 1718","Lot 36","Arrest","driving violation",-93.6467188,42.0297736
"14-000691","04/30/14 0102","04/30/14 0102","04/30/14 0102","122 UNIVERSITY VILLAGE","Open","harassment",-93.6410593,42.0400299
"14-000692","04/30/14 0237","04/30/14 0237","04/30/14 0237","Lincoln Way and University Boulevard","Arrest","operating while intoxicated",-93.6332661,42.0228746
"14-000694","04/30/14 1455",NA,"04/30/14 1455","Oak Hall","Open","theft",-93.6399695,42.0251247
"14-000694","04/30/14 1455","03/10/14 0150","04/29/14 1700","ELM HALL","Open","vandalism",NA,NA
"14-000695","04/30/14 1625",NA,"04/30/14 1455","Carver Hall","Open","theft",-93.648337,42.0252611
"14-000696","05/01/14 0032","05/01/14 0032","05/01/14 0032","Union Drive and Welch Road","Arrest","liquor law violation",-93.649224,42.0239964
"14-000697","05/01/14 0137","05/01/14 0137","05/01/14 0137","Knapp Street and South Sheldon Avenue","Arrest","operating while intoxicated",-93.6541251,42.0191402
"14-000698","05/01/14 0915",NA,"05/01/14 0915","Parks Library","Open","vandalism",-93.6488141,42.0281254
"14-000700","05/01/14 1427","05/01/14 1315","05/01/14 1420","EAST CAMPUS PARKING DECK","Open","hit and run",NA,NA
"14-000702","05/01/14 1549",NA,"05/01/14 1549","Buchanan Hall","Open","theft",-93.642449,42.022653
"14-000703","05/01/14 1735",NA,"05/01/14 1735","Carver Hall","Open","theft",-93.648337,42.0252611
"14-000704","05/02/14 0040","05/02/14 0040","05/02/14 0040","Hayward Avenue and Storm Street","Arrest","operating while intoxicated",-93.6516926,42.0161435
"14-000705","05/02/14 0108","05/02/14 0108","05/02/14 0108","Knapp Street and Sheldon Avenue","Arrest","public intoxication",-93.6541251,42.0191402
"14-000706","05/02/14 0114","05/02/14 0114","05/02/14 0114","South 4th Street and South Hazel Avenue","Arrest","operating while intoxicated",-93.62704,42.019284
"14-000707","05/02/14 0210","05/02/14 0210","05/02/14 0210","Lake LaVerne","Arrest","public intoxication",-93.6479874,42.0237049
"14-000708","05/02/14 0222","05/02/14 0222","05/02/14 0222","100 block of Welch Avenue","Arrest","disorderly conduct",-93.6501392,42.02272
"14-000709","05/02/14 0318","05/02/14 0318","05/02/14 0318","Lincoln Way and State Avenue","Arrest","assault",-93.6591203,42.0227266
"14-000710","05/02/14 0323","05/02/14 0323","05/02/14 0323","Howard Street and Lincoln Way","Arrest","operating while intoxicated",NA,NA
"14-000711","05/02/14 1020",NA,"05/02/14 1020","Gilman Hall","Open","vandalism",-93.6486442,42.0294215
"14-000714","05/02/14 2221","05/02/14 2221","05/02/14 2221","Blankenburg Drive and Stange Road","Arrest","driving violation",-93.6448338,42.0415899
"14-000715","05/03/14 0016","05/03/14 0016","05/03/14 0016","Chamberlain Street and Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214474
"14-000716","05/03/14 0210","05/03/14 0210","05/03/14 0210","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"14-000716","05/03/14 0210","05/03/14 0210","05/03/14 0210","Mortensen Road and State Avenue","Arrest","liquor law violation",-93.6589323,42.0118849
"14-000716","05/03/14 0210","05/03/14 0210","05/03/14 0210","Mortensen Road and State Avenue","Arrest","license violation",-93.6589323,42.0118849
"14-000717","05/04/14 0211","05/04/14 0211","05/04/14 0211","Bissell Road","Arrest","public intoxication",-93.6518972,42.0277214
"14-000718","05/04/14 0438","05/04/14 0438","05/04/14 0438","Storm Street and Welch Road","Arrest","operating while intoxicated",-93.6500563,42.0161339
"14-000719","05/04/14 0653",NA,"05/04/14 0653","Gilman Hall","Open","vandalism",-93.6486442,42.0294215
"14-000723","05/05/14 0007","05/05/14 0007","05/05/14 0007","Gilman Hall","Arrest","drug violation",-93.6486442,42.0294215
"14-000725","05/05/14 0455",NA,"05/05/14 0455","Sweeney Hall","Open","vandalism",-93.6509194,42.0278127
"14-000726","05/05/14 1233",NA,"05/05/14 1233","Lot S6","Open","theft",-93.6333696,42.0132547
"14-000727","05/06/14 0027","05/06/14 0027","05/06/14 0027","4500 block of Steinbeck Street","Arrest","public intoxication",-93.6788005,42.0145887
"14-000728","05/06/14 0129","05/06/14 0129","05/06/14 0129","Bloomington Road and Stange Road","Arrest","operating while intoxicated",-93.6450045,42.0563647
"14-000728","05/06/14 0129","05/06/14 0129","05/06/14 0129","Bloomington Road and Stange Road","Arrest","drug violation",-93.6450045,42.0563647
"14-000729","05/06/14 0016",NA,"05/06/14 0016","Lot 63","Open","vandalism",-93.6367573,42.0239698
"14-000730","05/06/14 1926","05/06/14 1926","05/06/14 1926","ARMORY BUILDING","Open","drug violation",-93.6509474,42.029626
"14-000731","05/06/14 2029","05/06/14 2029","05/06/14 2029","Beach Avenue and Kildee Street","Arrest","operating while intoxicated",-93.6394261,42.0175974
"14-000731","05/06/14 2029","05/06/14 2029","05/06/14 2029","Beach Avenue and Kildee Street","Arrest","drug violation",-93.6394261,42.0175974
"14-000731","05/06/14 2029","05/06/14 2029","05/06/14 2029","Beach Avenue and Kildee Street","Arrest","liquor law violation",-93.6394261,42.0175974
"14-000732","05/06/14 2333",NA,"05/06/14 2333","Parks Library","Open","vandalism",-93.6488141,42.0281254
"14-000733","05/07/14 1118",NA,"05/07/14 1118","Hoover Hall","Open","harassment",-93.6511839,42.0266539
"14-000735","05/08/14 0234","05/08/14 0234","05/08/14 0234","Hunt Street and Welch Avenue","Arrest","operating while intoxicated",-93.6501239,42.0202787
"14-000735","05/08/14 0234","05/08/14 0234","05/08/14 0234","Hunt Street and Welch Avenue","Arrest","drug violation",-93.6501239,42.0202787
"14-000736","05/08/14 0256","05/08/14 0256","05/08/14 0256","Pammel Drive and Stange Road","Arrest","operating while intoxicated",-93.6446613,42.030518
"14-000738","05/08/14 0856",NA,"05/08/14 0856","Lot 22","Open","theft",-93.650891,42.0301813
"14-000739","05/08/14 0933",NA,"05/08/14 0933","Lot 15","Open","theft",NA,NA
"14-000740","05/08/14 0950","05/06/14 1130","05/08/14 0950","Birch Hall","Open","theft",-93.6417417,42.0237087
"14-000741","05/08/14 1413",NA,"05/08/14 1413","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"14-000743","05/09/14 0053","05/09/14 0053","05/09/14 0053","Black Engineering","Arrest","public intoxication",-93.6513617,42.0260459
"14-000744","05/09/14 0213","05/09/14 0213","05/09/14 0213","Arbor Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"14-000744","05/09/14 0213","05/09/14 0213","05/09/14 0213","Arbor Street and South Sheldon Avenue","Arrest","liquor law violation",-93.6542412,42.0209168
"14-000744","05/09/14 0213","05/09/14 0213","05/09/14 0213","Arbor Street and South Sheldon Avenue","Arrest","interference",-93.6542412,42.0209168
"14-000745","05/09/14 0638","05/09/14 0638","05/09/14 0638","Linden Hall","Arrest","trespass",-93.6403252,42.0231404
"14-000745","05/09/14 0638","05/09/14 0638","05/09/14 0638","Linden Hall","Arrest","interference",-93.6403252,42.0231404
"14-000746","05/09/14 0700",NA,"05/09/14 0700","Design College","Open","vandalism",-93.6531506,42.0285641
"14-000747","05/09/14 0801","05/09/14 0801","05/09/14 0801","Memorial Union","Arrest","theft",-93.6459454,42.0236502
"14-000748","05/09/14 1705","05/09/14 1705","05/09/14 1705","Beach Avenue and Lincoln Way","Arrest","driving violation",-93.639494,42.022655
"14-000749","05/09/14 1829","05/09/14 1829","05/09/14 1829","Stange Road and Yorkshire Street","Arrest","driving violation",NA,NA
"14-000750","05/09/14 1923",NA,"05/09/14 1923","Lot S8","Open","theft",-93.6334165,42.0148466
"14-000751","05/09/14 1751","05/09/14 1300","05/09/14 1751","ARMORY BUILDING","Open","hit and run",-93.6509474,42.029626
"14-000753","05/10/14 0054",NA,"05/10/14 0054","Wallace Hall","Open","vandalism",-93.6499279,42.0142261
"14-000754","05/10/14 0220","05/10/14 0220","05/10/14 0220","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"14-000755","05/10/14 0256","05/10/14 0256","05/10/14 0256","100 block of Campus Avenue","Arrest","operating while intoxicated",-93.6570426,42.0227322
"14-000756","05/10/14 1342",NA,"05/10/14 1342","Willow Hall","Open","theft",-93.6377325,42.0239136
"14-000757","05/10/14 1730","05/10/14 1730","05/10/14 1730","20th Street and Hayes Avenue","Arrest","driving violation",-93.6314999,42.0419285
"14-000758","05/10/14 1900","05/10/14 1900","05/10/14 1900","Mortensen Road and Seagrave Boulevard","Arrest","driving violation",-93.6713608,42.0120265
"14-000759","05/10/14 1950","05/10/14 1950","05/10/14 1950","WALLACE RD/OSBORN DR","Arrest","interference",-93.6415098,42.0288854
"14-000759","05/10/14 1950","05/10/14 1950","05/10/14 1950","WALLACE RD/OSBORN DR","Arrest","false information",-93.6415098,42.0288854
"14-000759","05/10/14 1950","05/10/14 1950","05/10/14 1950","Beach Road and Wallace Road","Arrest","false information",-93.6479915,42.0083895
"14-000760","05/11/14 0218","05/11/14 0218","05/11/14 0218","200 block of Raphael Avenue","Arrest","operating while intoxicated",-93.6796487,42.0212848
"14-000761","05/11/14 0321","05/11/14 0321","05/11/14 0321","300 block of Stanton Avenue","Arrest","operating while intoxicated",-93.6481458,42.0202997
"14-000761","05/11/14 0321","05/11/14 0321","05/11/14 0321","300 block of Stanton Avenue","Arrest","driving violation",-93.6481458,42.0202997
"14-000761","05/11/14 0321","05/11/14 0321","05/11/14 0321","300 block of Stanton Avenue","Arrest","interference",-93.6481458,42.0202997
"14-000761","05/11/14 0321","05/11/14 0321","05/11/14 0321","300 block of Stanton Avenue","Arrest","license violation",-93.6481458,42.0202997
"14-000763","05/11/14 2100",NA,"05/11/14 2100","100 block of South Hyland Avenue","Arrest","drug violation",-93.6555855,42.0226467
"14-000765","05/12/14 0856",NA,"05/12/14 0856","Armory Building","Open","harassment",-93.6509474,42.029626
"14-000766","05/13/14 1902","05/13/14 1902","05/13/14 1902","Lot 80","Arrest","driving violation",-93.6387182,42.0231395
"14-000767","05/15/14 1413",NA,"05/15/14 1413","Black Engineering","Open","theft",-93.6513617,42.0260459
"14-000769","05/15/14 1657",NA,"05/15/14 1657","Black Engineering","Open","theft",-93.6513617,42.0260459
"14-000771","05/19/14 1055",NA,"05/19/14 1055","Science II","Open","vandalism",-93.6463454,42.0300878
"14-000772","05/19/14 1908",NA,"05/19/14 1908","Sweeney Hall","Open","vandalism",-93.6509194,42.0278127
"14-000773","05/20/14 0950",NA,"05/20/14 0950","Lagomarcino Hall","Open","theft",-93.6456391,42.0297367
"14-000774","05/21/14 0830",NA,"05/21/14 0830","Memorial Union","Open","vandalism",-93.6459454,42.0236502
"14-000776","05/21/14 2252","05/21/14 2252","05/21/14 2252","Jack Trice Stadium","Arrest","trespass",-93.635664,42.016144
"14-000777","05/22/14 0850",NA,"05/22/14 0850","Lebaron Hall","Open","vandalism",-93.6475244,42.0283786
"14-000779","05/22/14 1200","05/22/14 1130","05/22/14 1130","CARVER HALL","Open","vandalism",NA,NA
"14-000781","05/22/14 1428",NA,"05/22/14 1428","Armory Building","Open","theft",-93.6509474,42.029626
"14-000782","05/23/14 1715",NA,"05/23/14 1715","Forker Building","Open","theft",-93.6403143,42.0268097
"14-000784","05/24/14 0021","05/24/14 0021","05/24/14 0021","Lincoln Way and Union Drive","Arrest","operating while intoxicated",-93.64278,42.0226914
"14-000784","05/24/14 0021","05/24/14 0021","05/24/14 0021","Lincoln Way and Union Drive","Arrest","drug violation",-93.64278,42.0226914
"14-000784","05/24/14 0021","05/24/14 0021","05/24/14 0021","Lincoln Way and Union Drive","Arrest","license violation",-93.64278,42.0226914
"14-000785","05/24/14 0208","05/24/14 0208","05/24/14 0208","2100 block of Lincoln Way","Arrest","public intoxication",-93.6398183,42.0223729
"14-000786","05/24/14 0230","05/24/14 0230","05/24/14 0230","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"14-000787","05/24/14 1353",NA,"05/24/14 1353","Old YMCA","Open","assault",NA,NA
"14-000788","05/24/14 2022","05/24/14 2022","05/24/14 2022","Greensboro Drive and Stange Road","Arrest","driving violation",-93.6448604,42.0438291
"14-000790","05/25/14 0122","05/25/14 0122","05/25/14 0122","East Hall","Arrest","trespass",-93.6433942,42.026014
"14-000791","05/25/14 0228","05/25/14 0228","05/25/14 0228","SE 2nd Street and South Duff Avenue","Arrest","operating while intoxicated",NA,NA
"14-000792","05/25/14 0249","05/25/14 0249","05/25/14 0249","Morrill Road and Union Drive","Arrest","public intoxication",-93.6467417,42.0247336
"14-000793","05/25/14 2052","05/25/14 2052","05/25/14 2052","STANGE RD/BRUNER DR","Open","hit and run",NA,NA
"14-000794","05/26/14 0232","05/26/14 0232","05/26/14 0232","Greensboro Drive and Torrey Pines Road","Arrest","operating while intoxicated",NA,NA
"14-000795","05/26/14 0909",NA,"05/26/14 0909","Gilman Hall","Arrest","vandalism",-93.6486442,42.0294215
"14-000796","05/27/14 0207","05/27/14 0207","05/27/14 0207","Florida Avenue and Ontario Street","Arrest","operating while intoxicated",NA,NA
"14-000797","05/27/14 0928","05/27/14 0928","05/27/14 0928","ARMORY BUILDING","Open","pornography",-93.6509474,42.029626
"14-000797","05/27/14 0928","05/27/14 0928","05/27/14 0928","ARMORY BUILDING","Open","pornography",-93.6509474,42.029626
"14-000800","05/29/14 0054","05/29/14 0054","05/29/14 0054","Lincoln Way and Stanton Avenue","Arrest","drug violation",-93.6485139,42.0227359
"14-000801","05/29/14 0244","05/29/14 0244","05/29/14 0244","Lincoln Way and Stanton Avenue","Arrest","public intoxication",-93.6485139,42.0227359
