"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"15-001492","11/07/15 0500","11/07/15 0500","11/07/15 0500","Gateway Hills Park Drive","Arrest","drug violation",-93.6493279,42.010354
"15-001494","11/07/15 2339","11/07/15 2339","11/07/15 2339","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"15-001494","11/07/15 2339","11/07/15 2339","11/07/15 2339","Buchanan Hall","Arrest","alcohol violation",-93.642449,42.022653
"15-001495","11/08/15 0114","11/08/15 0114","11/08/15 0114","2200 block of 13th Street","Arrest","operating while intoxicated",-93.5837197,42.0343983
"15-001496","11/08/15 0135","11/08/15 0135","11/08/15 0135","140 Lynn Avenue","Open","trespass",-93.6458095,42.0212625
"15-001497","11/09/15 0051","11/09/15 0051","11/09/15 0051","Hartford Drive and Lincoln Way","Arrest","driving violation",NA,NA
"15-001504","11/10/15 0233",NA,"11/10/15 0233","Lot 112F","Open","vandalism",-93.6394036,42.0323037
"15-001506","11/11/15 1018",NA,"11/11/15 1018","Armory Building","Open","theft",-93.6509474,42.029626
"15-001507","11/11/15 1201",NA,"11/11/15 1201","Lot 61B","Open","theft",-93.6483675,42.0135352
"15-001508","11/11/15 2028",NA,"11/11/15 2028","Willow Hall","Open","theft",-93.6377325,42.0239136
"15-001509","11/11/15 2345","11/11/15 2345","11/11/15 2345","Armory Building","Open","domestic dispute",-93.6509474,42.029626
"15-001510","11/12/15 1206",NA,"11/12/15 1206","Southern Hills Drive","Open","theft",-93.6280877,42.0023228
"15-001513","11/12/15 1756",NA,"11/12/15 1756","Parks Library","Open","theft",-93.6488141,42.0281254
"15-001548","11/13/15 0000","11/13/15 0000",NA,"Beardshear Hall","Open","vandalism",-93.6484405,42.0261746
"15-001515","11/13/15 0138","11/13/15 0138","11/13/15 0138","Clemens Boulevard and Hemingway Drive","Arrest","operating while intoxicated",-93.679556,42.0179341
"15-001516","11/13/15 0152","11/13/15 0152","11/13/15 0152","Lincoln Way and Wilmoth Avenue","Arrest","operating while intoxicated",-93.6615998,42.0227611
"15-001518","11/13/15 1604",NA,"11/13/15 1604","Larch Hall","Open","vandalism",-93.6382868,42.0232779
"15-001520","11/14/15 0207","11/14/15 0207","11/14/15 0207","200 block of Stanton Avenue","Arrest","public intoxication",-93.648229,42.021222
"15-001521","11/14/15 0428","11/14/15 0428","11/14/15 0428","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"15-001522","11/14/15 1008","11/12/15 0000",NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"15-001523","11/14/15 1120","11/14/15 1120","11/14/15 1120","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001524","11/14/15 1128","11/14/15 1128","11/14/15 1128","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001525","11/14/15 1147","11/14/15 1147","11/14/15 1147","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001526","11/14/15 1154","11/14/15 1154","11/14/15 1154","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001527","11/14/15 1212","11/14/15 1212","11/14/15 1212","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001528","11/14/15 1225","11/14/15 1225","11/14/15 1225","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001529","11/14/15 1316","11/14/15 1316","11/14/15 1316","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001530","11/14/15 1349","11/14/15 1349","11/14/15 1349","Lot C6","Arrest","alcohol violation",-93.6347647,42.0167821
"15-001532","11/14/15 1425","11/14/15 1425","11/14/15 1425","Lot S7","Arrest","public intoxication",-93.6331516,42.0140523
"15-001532","11/14/15 1425","11/14/15 1425","11/14/15 1425","Lot S7","Arrest","unlawful use of license",-93.6331516,42.0140523
"15-001532","11/14/15 1425","11/14/15 1425","11/14/15 1425","Lot S7","Arrest","alcohol violation",-93.6331516,42.0140523
"15-001534","11/14/15 1441","11/14/15 1441","11/14/15 1441","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"15-001534","11/14/15 1441","11/14/15 1441","11/14/15 1441","Jack Trice Stadium","Arrest","unlawful use of license",-93.635664,42.016144
"15-001533","11/14/15 1447","11/14/15 1447","11/14/15 1147","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001535","11/14/15 1502","11/14/15 1502","11/14/15 1502","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001536","11/14/15 1616","11/14/15 0000","11/14/15 1616","South 4th Street","Open","trespass",-93.6267181,42.0192005
"15-001537","11/14/15 1622","11/14/15 1622","11/14/15 1622","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001541","11/15/15 0019","11/15/15 0019","11/15/15 0019","Lincoln Way and Sheldon Avenue","Arrest","alcohol violation",-93.6542392,42.0227224
"15-001542","11/15/15 0041","11/15/15 0041","11/15/15 0041","Maple Hall","Arrest","public intoxication",-93.6387491,42.023654
"15-001542","11/15/15 0041","11/15/15 0041","11/15/15 0041","Maple Hall","Arrest","theft",-93.6387491,42.023654
"15-001542","11/15/15 0041","11/15/15 0041","11/15/15 0041","Maple Hall","Arrest","interference",-93.6387491,42.023654
"15-001543","11/15/15 0115","11/15/15 0115","11/15/15 0115","Chamberlain Street and Hayward Avenue","Arrest","operating while intoxicated",-93.6517204,42.0214474
"15-001544","11/15/15 0133","11/15/15 0133","11/15/15 0133","Lot 89","Arrest","operating while intoxicated",NA,NA
"15-001545","11/15/15 0352","11/15/15 0352","11/15/15 0352","College of Design","Arrest","public intoxication",-93.6531506,42.0285641
"15-001546","11/15/15 1535","11/14/15 0100",NA,"Lot C1","Open","vandalism",-93.6349461,42.0220732
"15-001554","11/16/15 1829",NA,"11/16/15 1829","Thielen Student Health Center","Open","theft",-93.6538928,42.0257585
"15-001555","11/17/15 0134","11/17/15 0134","11/17/15 0134","Lot 63","Arrest","drug violation",-93.6367573,42.0239698
"15-001556","11/17/15 0144","11/17/15 0144","11/17/15 0144","South 4th Street and Beach Avenue","Arrest","drug violation",-93.63915,42.016289
"15-001558","11/17/15 1520",NA,"11/17/15 1520","Student Services Building","Open","harassment",-93.6501447,42.0253226
"15-001559","11/18/15 0035","11/18/15 0035","11/18/15 0035","Aspen Road and Kent Avenue","Arrest","driving violation",NA,NA
"15-001561","11/18/15 1047",NA,"11/18/15 1047","Hansen Ag Student Learning Center","Open","theft",-93.6502665,42.0110798
"15-001560","11/18/15 1209",NA,"11/18/15 1209","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001566","11/19/15 0018","11/19/15 0018","11/19/15 0018","Maple Hall","Arrest","alcohol violation",-93.6387491,42.023654
"15-001568","11/19/15 1114",NA,"11/19/15 1114","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001570","11/19/15 1600",NA,"11/19/15 1600","Wallace Hall","Open","sexual assault",-93.6499279,42.0142261
"15-001573","11/20/15 0118","11/20/15 0118","11/20/15 0118","Chamberlain Street and Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214474
"15-001574","11/20/15 0210","11/20/15 0210","11/20/15 0210","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"15-001580","11/21/15 0042","11/21/15 0042","11/21/15 0042","Lot 72A","Arrest","drug violation",-93.6451625,42.022933
"15-001581","11/21/15 0202","11/21/15 0202","11/21/15 0202","Frederiksen Court","Arrest","operating while intoxicated",-93.6440878,42.0340306
"15-001581","11/21/15 0202","11/21/15 0202","11/21/15 0202","Frederiksen Court","Arrest","drug violation",-93.6440878,42.0340306
"15-001582","11/21/15 1708",NA,"11/21/15 1708","Hilton Coliseum","Closed","theft",-93.635074,42.022693
"15-001584","11/21/15 2343","11/21/15 2343","11/21/15 2343","Freeman Hall","Open","alcohol violation",-93.6416614,42.0247633
"15-001583","11/22/15 0010","11/22/15 0010","11/22/15 0010","24th Street and Hayes Avenue","Arrest","operating while intoxicated",-93.6336253,42.0455281
"15-001585","11/22/15 0129","11/22/15 0129","11/22/15 0129","200 Stanton Avenue","Arrest","operating while intoxicated",-93.648229,42.021222
"15-001585","11/22/15 0129","11/22/15 0129","11/22/15 0129","200 Stanton Avenue","Arrest","drug violation",-93.648229,42.021222
"15-001586","11/22/15 0535",NA,"11/22/15 0535","Lot 63","Open","vandalism",-93.6367573,42.0239698
"15-001591","11/27/15 1641",NA,"11/27/15 1641","Bissell Road and Union Drive","Open","theft",-93.6518976,42.0253625
"15-001592","11/29/15 2335","11/29/15 2335","11/29/15 2335","Linden Hall","Arrest","drug violation",-93.6403252,42.0231404
"15-001595","11/30/15 1305",NA,"11/30/15 1305","Ross Hall","Open","theft",-93.644204,42.0266305
"15-001597","11/30/15 1923",NA,"11/30/15 1923","Lyon Hall","Open","theft",-93.6424864,42.0245055
"15-001599","12/01/15 0112","12/01/15 0112","12/01/15 0112","Lincoln Way and Welch Avenue","Arrest","drug violation",-93.6501393,42.0227328
"15-001600","12/01/15 0540","12/01/15 0540","12/01/15 0540","Beach Avenue and Indiangrass Court","Arrest","operating while intoxicated",-93.6397111,42.009656
"15-001600","12/01/15 0540","12/01/15 0540","12/01/15 0540","Beach Avenue and Indiangrass Court","Arrest","drug violation",-93.6397111,42.009656
"15-001601","12/01/15 1057",NA,"12/01/15 1057","Town Engineering","Open","theft",-93.65265,42.0295468
"15-001602","12/01/15 1246",NA,"12/01/15 1246","Armory Building","Open","harassment",-93.6509474,42.029626
"15-001603","12/01/15 1416",NA,"12/01/15 1416","Friley Hall","Open","harassment",-93.65045,42.0239234
"15-001606","12/02/15 0309","12/02/15 0309","12/02/15 0309","Ames Intermodal Facility","Arrest","trespass",-93.6523433,42.0210166
"15-001608","12/02/15 1134",NA,"12/02/15 1134","Wilson Hall","Open","theft",-93.651021,42.0139143
"15-001610","12/02/15 1935","12/02/15 1935","12/04/15 1032","129 University Village","Arrest","domestic dispute",-93.6436952,42.0413756
"15-001613","12/03/15 1412",NA,"12/03/15 1412","Beardshear Hall","Open","theft",-93.6484405,42.0261746
"15-001614","12/03/15 2152","12/03/15 2152","12/03/15 2152","Ash Avenue and Gable Lane","Arrest","alcohol violation",-93.6444023,42.0214733
"15-001615","12/04/15 0813",NA,"12/04/15 0813","Osborn Drive","Open","harassment",-93.6463504,42.0288803
"15-001616","12/04/15 1816",NA,"12/04/15 1816","Lot 59F","Open","vandalism",-93.6521476,42.0238811
"15-001617","12/04/15 1837","12/04/15 1837","12/04/15 1837","Wilson Hall","Arrest","drug violation",-93.651021,42.0139143
"15-001618","12/04/15 2305","12/04/15 2305","12/04/15 2305","Linden Hall","Arrest","public intoxication",-93.6403252,42.0231404
"15-001618","12/04/15 2305","12/04/15 2305","12/04/15 2305","Linden Hall","Arrest","alcohol violation",-93.6403252,42.0231404
"15-001620","12/05/15 0002","12/05/15 0002","12/05/15 0002","Willow Hall","Arrest","drug violation",-93.6377325,42.0239136
"15-001622","12/06/15 0048",NA,"12/06/15 0048","140 Lynn Avenue","Open","theft",-93.6458095,42.0212625
"15-001623","12/06/15 0320","12/06/15 0320","12/06/15 0320","Lot S4","Arrest","operating while intoxicated",-93.6348588,42.0120423
"15-001623","12/06/15 0320","12/06/15 0320","12/06/15 0320","Lot S4","Arrest","drug violation",-93.6348588,42.0120423
"15-001623","12/06/15 0320","12/06/15 0320","12/06/15 0320","Lot S4","Arrest","alcohol violation",-93.6348588,42.0120423
"15-001623","12/06/15 0320","12/06/15 0320","12/06/15 0320","Lot S4","Arrest","unlawful use of license",-93.6348588,42.0120423
"15-001624","12/06/15 0334","12/06/15 0334","12/06/15 0334","South 16th Street and Christensen Drive","Arrest","public intoxication",-93.6320587,42.0097006
"15-001626","12/06/15 1952","12/06/15 1952","12/06/15 1952","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"15-001626","12/06/15 1952","12/06/15 1952","12/06/15 1952","Friley Hall","Arrest","alcohol violation",-93.65045,42.0239234
"15-001627","12/07/15 1456",NA,"12/07/15 1456","Hoover Hall","Open","theft",-93.6511839,42.0266539
"15-001628","12/07/15 1752","12/07/15 1752","12/07/15 1752","Lot 61A","Arrest","drug violation",-93.6483506,42.0124764
"15-001630","12/08/15 0149","12/08/15 0149","12/08/15 0149","Mortensen Parkway and Gateway Hills Park Drive","Arrest","drug violation",-93.649478,42.011749
"15-001630","12/08/15 0149","12/08/15 0149","12/08/15 0149","Mortensen Parkway and Gateway Hills Park Drive","Arrest","driving violation",-93.649478,42.011749
"15-001631","12/08/15 1800","12/08/15 1800","12/08/15 1800","Lincoln Way and South Sheldon Avenue","Arrest","drug violation",-93.6542392,42.0227224
"15-001632","12/08/15 1824","12/08/15 1824","12/08/15 1824","Bissell Road and Union Drive","Arrest","driving violation",-93.6518976,42.0253625
"15-001633","12/08/15 2139","12/08/15 2139","12/08/15 2139","Student Affairs Road","Arrest","drug violation",NA,NA
"15-001635","12/08/15 2354","12/08/15 2354","12/08/15 2354","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"15-001635","12/08/15 2354","12/08/15 2354","12/08/15 2354","Maple Hall","Arrest","alcohol violation",-93.6387491,42.023654
"15-001636","12/09/15 0024","12/09/15 0024","12/09/15 0024","Lincoln Way and University Boulevard","Arrest","driving violation",-93.6332661,42.0228746
"15-001638","12/09/15 1008",NA,"12/09/15 1008","Reiman Gardens","Open","theft",-93.6385732,42.0106058
"15-001641","12/10/15 0109","12/10/15 0109","12/10/15 0109","Lincoln Way","Arrest","driving violation",-93.6542392,42.0227224
"15001642","12/10/15 0957",NA,"12/10/15 0957","Linden Hall","Open","theft",-93.6403252,42.0231404
"15-001644","12/10/15 1738",NA,"12/10/15 1738","Bissell Road","Open","theft",-93.6518972,42.0277214
"15-001647","12/11/15 0039","12/11/15 0039","12/11/15 0039","2600 block of Lincoln Way","Arrest","public intoxication",-93.6517229,42.0227346
"15-001648","12/11/15 0212","12/11/15 0212","12/11/15 0212","Hayward Avenue and Hunt Street","Arrest","public intoxication",-93.6517575,42.0201314
"15-001649","12/11/15 0232","12/11/15 0232","12/11/15 0232","Nuclear Engineering Laboratory","Arrest","public intoxication",-93.6515348,42.0274528
"15-001650","12/11/15 0326",NA,"12/11/15 0326","Friley Hall","Open","vandalism",-93.65045,42.0239234
"15-001651","12/11/15 0343",NA,"12/11/15 0343","Troxel Hall","Open","vandalism",-93.6440411,42.0277898
"15-001653","12/11/15 1330",NA,"12/11/15 1330","Lot 59D","Open","vandalism",-93.6510118,42.0235902
"15-001654","12/11/15 1353",NA,"12/11/15 1353","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001655","12/11/15 1447",NA,"12/11/15 1447","Memorial Union","Open","theft",-93.6459454,42.0236502
"15-001657","12/11/15 1558",NA,"12/11/15 1558","Buchanan Hall","Open","harassment",-93.642449,42.022653
"15-001658","12/11/15 1742",NA,"12/11/15 1742","Schilletter Village","Open","vandalism",-93.6419526,42.0440492
"15-001659","12/12/15 0122","12/12/15 0122","12/12/15 0122","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"15-001660","12/12/15 0159","12/12/15 0159","12/12/15 0159","3900 block of Tripp Street","Arrest","operating while intoxicated",-93.6702565,42.0198581
"15-001660","12/12/15 0159","12/12/15 0159","12/12/15 0159","3900 block of Tripp Street","Arrest","drug violation",-93.6702565,42.0198581
"15-001665","12/13/15 2254","12/13/15 2254","12/13/15 2254","Hawthorn Court Drive","Arrest","drug violation",-93.643986,42.0338685
"15-001666","12/14/15 0042",NA,"12/14/15 0042","Lot 63","Open","theft",-93.6367573,42.0239698
"15-001668","12/14/15 2254","12/14/15 2254","12/14/15 2254","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"15-001671","12/15/15 1428",NA,"12/15/15 1428","Arboretum","Open","theft",-93.6387303,42.011617
"15-001672","12/15/15 2108",NA,"12/15/15 2108","Lot 202C","Open","theft",NA,NA
"15-001673","12/16/15 0038","12/16/15 0038","12/16/15 0038","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"15-001673","12/16/15 0038","12/16/15 0038","12/16/15 0038","Friley Hall","Arrest","alcohol violation",-93.65045,42.0239234
"15-001675","12/17/15 0107","12/17/15 0107","12/17/15 0107","Center Drive and University Boulevard","Arrest","operating while intoxicated",-93.6373052,42.0294788
"15-001676","12/17/15 0517",NA,"12/17/15 0517","Storm Street and Welch Avenue","Open","assault",-93.6500563,42.0161339
"15-001677","12/17/15 2343",NA,"12/17/15 2343","Wallace-Wilson Commons","Open","assault",-93.6504798,42.0140126
"15-001678","12/18/15 2036",NA,"12/18/15 2036","Memorial Union","Open","theft",-93.6459454,42.0236502
"15-001679","12/19/15 0159","12/19/15 0159","12/19/15 0159","Chamberlain Street and Lynn Avenue","Arrest","public intoxication",-93.6464356,42.0215381
"15-001680","12/19/15 0234","12/19/15 0234","12/19/15 0234","Chamberlain Street and Lynn Avenue","Arrest","public intoxication",-93.6464356,42.0215381
"15-001682","12/19/15 1105","12/19/15 1105","12/19/15 1105","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"15-001683","12/19/15 1812",NA,"12/19/15 1812","Wallace Hall","Open","harassment",-93.6499279,42.0142261
"15-001684","12/19/15 2039","12/19/15 2039","12/19/15 2039","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"15-001685","12/21/15 0236","12/21/15 0236","12/21/15 0236","24th Street and Stange Road","Arrest","operating while intoxicated",-93.6447879,42.0454223
"15-001687","12/22/15 0024","12/22/15 0024","12/22/15 0024","South Dakota Avenue and US Highway 30","Arrest","driving violation",-93.6387198,42.0030346
"15-001688","12/22/15 1725",NA,"12/22/15 1725","Wilson Hall","Open","theft",-93.651021,42.0139143
"15-001689","12/24/15 0603","12/24/15 0603","12/24/15 0603","13th Street and Hyland Avenue","Arrest","drug violation",-93.6556846,42.0287518
"15-001693","12/29/15 0122","12/29/15 0122","12/29/15 0122","Lincoln Way and South Hazel Avenue","Arrest","driving violation",NA,NA
