"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"17-001122","09/09/17 1334","09/09/17 1334","09/09/17 1334","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001121","09/09/17 1336","09/09/17 1336","09/09/17 1336","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001123","09/09/17 1345","09/09/17 1345","09/09/17 1345","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001129","09/09/17 1346","09/09/17 1346","09/09/17 1346","Lot D2","Arrest","public intoxication",-93.6332424,42.018666
"17-001124","09/09/17 1352","09/09/17 1352","09/09/17 1352","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001127","09/09/17 1404","09/09/17 1404","09/09/17 1404","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001126","09/09/17 1407","09/09/17 1407","09/09/17 1407","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"17-001128","09/09/17 1414","09/09/17 1414","09/09/17 1414","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001130","09/09/17 1457","09/09/17 1457","09/09/17 1457","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001131","09/09/17 1500","09/09/17 1500","09/09/17 1500","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"17-001132","09/09/17 1507","09/09/17 1507","09/09/17 1507","Lot G3","Open","theft",-93.6227301,42.0493019
"17-001137","09/09/17 1511","09/09/17 1511","09/09/17 1511","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001135","09/09/17 1524","09/09/17 1524","09/09/17 1524","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001135","09/09/17 1524","09/09/17 1524","09/09/17 1524","Lot G3","Arrest","interference",-93.6227301,42.0493019
"17-001135","09/09/17 1524","09/09/17 1524","09/09/17 1524","Lot G3","Arrest","assault",-93.6227301,42.0493019
"17-001134","09/09/17 1533","09/09/17 1533","09/09/17 1533","Lot G3","Arrest","theft",-93.6227301,42.0493019
"17-001136","09/09/17 1549","09/09/17 1549","09/09/17 1549","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001138","09/09/17 1614","09/09/17 1614","09/09/17 1614","South 4th Street and Beach Avenue","Arrest","operating while intoxicated",-93.63915,42.016289
"17-001141","09/09/17 1632","09/09/17 1632","09/09/17 1632","Lot G3","Arrest","drug violation",-93.6227301,42.0493019
"17-001141","09/09/17 1632","09/09/17 1632","09/09/17 1632","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001142","09/09/17 1653","09/09/17 1653","09/09/17 1653","Lot G3","Open","theft",-93.6227301,42.0493019
"17-001144","09/09/17 1739","09/09/17 1739","09/09/17 1739","Lot C3","Open","vandalism",-93.6347895,42.0192833
"17-001146","09/09/17 1834","09/09/17 0000","09/09/17 1834","Jack Trice Football Stadium","Open","theft",-93.6357716,42.0139977
"17-001147","09/09/17 2132","09/09/17 0000","09/09/17 2132","Jack Trice Football Stadium","Open","theft",-93.6357716,42.0139977
"17-001148","09/09/17 2152","09/09/17 2152","09/09/17 2152","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"17-001150","09/10/17 0011","09/10/17 0011","09/10/17 0011","Lincoln Way and Lynn Avenue","Arrest","public intoxication",-93.6464086,42.0227244
"17-001150","09/10/17 0011","09/10/17 0011","09/10/17 0011","Lincoln Way and Lynn Avenue","Arrest","alcohol violation",-93.6464086,42.0227244
"17-001152","09/10/17 0030","09/10/17 0030","09/10/17 0030","Ironwood Court and University Boulevard","Arrest","operating while intoxicated",-93.6393197,42.0058418
"17-001154","09/10/17 0117","09/10/17 0117","09/10/17 0117","Hayward Avenue and Hunt Street","Arrest","alcohol violation",-93.6517575,42.0201314
"17-001155","09/10/17 0125","09/10/17 0125","09/10/17 0125","Ash Avenue and Knapp Street","Arrest","alcohol violation",-93.6443655,42.019142
"17-001156","09/10/17 0200","09/10/17 0200","09/10/17 0200","Lake LaVerne","Arrest","public intoxication",-93.6479874,42.0237049
"17-001157","09/10/17 0205","09/10/17 0205","09/10/17 0205","Lot 59F","Arrest","alcohol violation",-93.6521476,42.0238811
"17-001158","09/10/17 0215","09/10/17 0215","09/10/17 0215","200 block of Sheldon Avenue","Arrest","alcohol violation",-93.6543157,42.0261159
"17-001159","09/10/17 0241","09/10/17 0241","09/10/17 0241","Lincoln Way and Stanton Avenue","Arrest","public intoxication",-93.6485139,42.0227359
"17-001159","09/10/17 0241","09/10/17 0241","09/10/17 0241","Lincoln Way and Stanton Avenue","Arrest","interference",-93.6485139,42.0227359
"17-001160","09/10/17 0321","09/10/17 0321","09/10/17 0321","Lincoln Way and Stanton Avenue","Arrest","public intoxication",-93.6485139,42.0227359
"17-001160","09/10/17 0321","09/10/17 0321","09/10/17 0321","Lincoln Way and Stanton Avenue","Arrest","harassment",-93.6485139,42.0227359
"17-001160","09/10/17 0321","09/10/17 0321","09/10/17 0321","Lincoln Way and Stanton Avenue","Arrest","unlawful use of license",-93.6485139,42.0227359
"17-001162","09/10/17 1335","09/10/17 0000","09/10/17 1335","4020 Maricopa Drive","Open","theft",-93.6715537,42.0080781
"17-001165","09/10/17 1655","09/10/17 0000","09/10/17 1655","Barton Hall","Open","vandalism",-93.6416296,42.0241903
"17-001166","09/10/17 2207","09/10/17 2207","09/10/17 2207","Armory Building","Open","harassment",-93.6509474,42.029626
"17-001167","09/11/17 0059",NA,"09/11/17 0059","Wallace Hall","Open","theft",-93.6499279,42.0142261
"17-001168","09/11/17 1609",NA,"09/11/17 1609","41 Frederiksen Court","Open","vandalism",-93.6425217,42.0327606
"17-001169","09/11/17 1748",NA,"09/11/17 1748","UV Laundry","Open","theft",NA,NA
"17-001171","09/12/17 2005",NA,"09/12/17 2005","State Gymnasium","Open","theft",-93.6538021,42.0246748
"17-001173","09/13/17 1617","09/13/17 0000","09/13/17 1617","Carver Hall","Open","theft",-93.648337,42.0252611
"17-001174","09/13/17 2000","09/13/17 2000","09/13/17 2000","Larch Hall","Arrest","drug violation",-93.6382868,42.0232779
"17-001175","09/14/17 0207","09/14/17 0207","09/14/17 0207","Arbor Street and State Avenue","Arrest","public intoxication",-93.6591238,42.0209091
"17-001176","09/14/17 1213","09/14/17 0000","09/14/17 1213","119 Stanton Avenue","Open","vandalism",-93.6489377,42.0219747
"17-001178","09/15/17 0134","09/15/17 0134","09/15/17 0134","203 Hayward Avenue","Arrest","public intoxication",-93.651761,42.0209477
"17-001180","09/15/17 1049",NA,"10/18/17 0000","Kildee Hall","Recovered","theft",-93.6438587,42.0295129
"17-001183","09/15/17 1844","09/15/17 0000","09/15/17 1844","Lot 61B","Open","hit and run",-93.6483675,42.0135352
"17-001184","09/15/17 1855","09/15/17 0000","09/15/17 1855","224 Beach Road","Open","theft",-93.6382529,42.0238084
"17-001185","09/15/17 1912","09/15/17 0000","09/15/17 1912","Beyer Hall","Open","theft",-93.6529169,42.0259395
"17-001186","09/15/17 2200","09/15/17 2200","09/15/17 2200","Linden Hall","Arrest","drug violation",-93.6403252,42.0231404
"17-001191","09/16/17 0131","09/16/17 0131","09/16/17 0131","Lincoln Way and Stanton Avenue","Arrest","drug violation",-93.6485139,42.0227359
"17-001192","09/16/17 0145","09/16/17 0145","09/16/17 0145","200 block of Hayward Avenue","Arrest","operating while intoxicated",-93.6517204,42.0214471
"17-001194","09/16/17 1709",NA,"09/16/17 1709","Helser Hall","Open","theft",-93.6518379,42.02424
"17-001195","09/16/17 2156",NA,"09/16/17 2156","Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"17-001196","09/17/17 0008","09/17/17 0008","11/02/17 0802","Linden Hall","Arrest","harassment",-93.6403252,42.0231404
"17-001197","09/17/17 0105","09/17/17 0105","09/17/17 0105","124 Hyland Avenue","Arrest","operating while intoxicated",-93.6552541,42.0236095
"17-001198","09/17/17 1345",NA,"09/17/17 1345","Lot 3","Open","vandalism",-93.6539354,42.0264782
"17-001199","09/17/17 2015",NA,"09/17/17 2015","Lot 22","Open","vandalism",-93.650891,42.0301813
"17-001200","09/18/17 0821","09/18/17 0821","09/18/17 0821","4510 Mortensen Road","Arrest","drug violation",-93.6797113,42.0116104
"17-001201","09/18/17 1043",NA,"09/18/17 1043","2229 Lincoln Way","Open","vandalism",-93.6456354,42.0235144
"17-001202","09/18/17 1128","09/18/17 1128","09/18/17 1128","51 Frederiksen Court","Open","harassment",-93.6393157,42.0345257
"17-001203","09/18/17 1230","09/18/17 1230","09/18/17 1230","Thielen Student Health Center","Open","assault",-93.6538928,42.0257585
"17-001205","09/18/17 1916",NA,"09/18/17 1916","Hoover Hall","Open","theft",-93.6511839,42.0266539
"17-001204","09/18/17 2016",NA,"09/18/17 2016","Oak-Elm Residence Hall","Open","theft",NA,NA
"17-001206","09/19/17 1134",NA,"09/19/17 1134","Marston Hall","Open","theft",-93.6498445,42.0267965
"17-001207","09/19/17 1414",NA,"09/19/17 1414","Carver Hall","Open","theft",-93.648337,42.0252611
"17-001212","09/19/17 2134","09/19/17 2134","09/19/17 2134","Bissell Road and Pammel Drive","Arrest","driving violation",-93.6518944,42.030401
"17-001213","09/20/17 0141","09/20/17 0141","09/20/17 0141","Ash Avenue and Sunset Drive","Arrest","public intoxication",-93.6443636,42.0201199
"17-001217","09/20/17 2208","09/20/17 0000","09/20/17 2208","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001218","09/20/17 2314","09/20/17 2314","09/20/17 2314","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"17-001219","09/21/17 0216","09/21/17 0216","09/21/17 0216","South Dakota Avenue and Todd Drive","Arrest","operating while intoxicated",-93.6787042,42.0212118
"17-001221","09/21/17 1358","09/21/17 1358","09/21/17 1358","Buchanan Hall","Open","drug violation",-93.642449,42.022653
"17-001220","09/21/17 1433","09/21/17 1433","09/21/17 1433","Parks Library","Open","harassment",-93.6488141,42.0281254
"17-001222","09/21/17 1703","09/21/17 0000","09/21/17 1703","1102 Haber Road","Open","hit and run",-93.6382242,42.0321544
"17-001223","09/21/17 2018","09/21/17 2018","09/21/17 2018","Eaton Hall","Open","harassment",-93.6528168,42.0245839
"17-001225","09/22/17 0049","09/22/17 0049","09/22/17 0049","Lincoln Way and Lynn Avenue","Arrest","operating while intoxicated",-93.6464086,42.0227244
"17-001226","09/22/17 1027",NA,"09/22/17 1027","Buchanan Hall","Open","theft",-93.642449,42.022653
"17-001228","09/22/17 1753",NA,"09/22/17 1753","Buchanan Hall","Open","theft",-93.642449,42.022653
"17-001229","09/23/17 0034","09/23/17 0034","09/23/17 0034","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"17-001230","09/23/17 0041","09/23/17 0041","09/23/17 0041","Wilson Hall","Arrest","public intoxication",-93.651021,42.0139143
"17-001230","09/23/17 0041","09/23/17 0041","09/23/17 0041","Wilson Hall","Arrest","interference",-93.651021,42.0139143
"17-001232","09/23/17 0306","09/23/17 0306","09/23/17 0306","Lincoln Way and Union Drive","Arrest","public intoxication",-93.64278,42.0226914
"17-001233","09/23/17 0355","09/23/17 0355","09/23/17 0355","Lincoln Way and Lynn Avenue","Arrest","public intoxication",-93.6464086,42.0227244
"17-001235","09/23/17 1511",NA,"09/23/17 1511","Lot 112G","Open","vandalism",-93.6395589,42.0340924
"17-001236","09/24/17 0123","09/24/17 0123","09/24/17 0123","Lincoln Way and Lynn Avenue","Arrest","public intoxication",-93.6464086,42.0227244
"17-001238","09/24/17 1755","09/24/17 1755","09/24/17 1755","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"17-001239","09/24/17 2052","09/24/17 2052","09/24/17 2052","Gray Avenue and Lincoln Way","Arrest","driving violation",-93.6420308,42.0226885
"17-001240","09/25/17 0931",NA,"09/25/17 0931","Lot 8","Open","theft",-93.6511152,42.0264255
"17-001241","09/25/17 1012",NA,"09/25/17 1012","3906 Maricopa Drive","Open","theft",-93.6693983,42.0083904
"17-001242","09/25/17 1014",NA,"09/25/17 1014","2311 Kooser Drive","Open","vandalism",-93.6474329,42.0322706
"17-001243","09/25/17 1238","09/25/17 1238","09/25/17 1238","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001247","09/25/17 2026","09/25/17 2026","09/25/17 2026","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001248","09/25/17 2057","09/25/17 2057","09/25/17 2057","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"17-001250","09/25/17 2158","09/25/17 2158","09/25/17 2158","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001251","09/26/17 0927","09/26/17 0927","09/26/17 0927","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001252","09/26/17 0928","09/26/17 0928","09/26/17 0928","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001255","09/27/17 0110","09/27/17 0110","09/27/17 0110","Baker Street and Stanton Avenue","Arrest","public intoxication",-93.6484826,42.0179299
"17-001256","09/27/17 1105","09/27/17 0000","09/27/17 0000","Beyer Hall","Unfounded","theft",-93.6529169,42.0259395
"17-001257","09/27/17 1440","09/27/17 0000","09/27/17 1440","Ann Campbell Transit Station","Open","theft",-93.6464654,42.0266187
"17-001258","09/27/17 1653","09/27/17 1653","09/27/17 1653","Geoffroy Hall","Arrest","drug violation",-93.6423896,42.0225449
"17-001260","09/27/17 1944","09/27/17 1944","09/27/17 1944","Lot 14B","Open","hit and run",NA,NA
"17-001260","09/27/17 1944",NA,"09/27/17 1944","Lot 14B","Open","vandalism",NA,NA
"17-001261","09/28/17 0019",NA,"09/28/17 0019","Ames Intermodel Facility","Open","vandalism",-93.6523433,42.0210166
"17-001262","09/28/17 1146",NA,"09/28/17 1146","Black Engineering Building","Open","theft",-93.6513617,42.0260459
"17-001264","09/28/17 1154",NA,"09/28/17 1154","Black Engineering Building","Open","theft",-93.6513617,42.0260459
"17-001265","09/28/17 1233",NA,"10/12/17 0000","Union Drive Community Center","Arrest","theft",-93.6515007,42.0249565
"17-001266","09/28/17 1559","09/28/17 1559","09/28/17 1559","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"17-001267","09/28/17 1600","09/28/17 1600","09/28/17 1600","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001269","09/28/17 1618","09/28/17 1618","09/28/17 1618","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001268","09/28/17 1620","09/28/17 1620","09/28/17 1620","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001270","09/28/17 1634","09/28/17 1634","09/28/17 1634","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001270","09/28/17 1634","09/28/17 1634","09/28/17 1634","Lot G2","Arrest","unlawful use of license",-93.6363807,42.010106
"17-001271","09/28/17 1636",NA,"09/28/17 1636","42 Frederiksen Court","Open","theft",-93.6422748,42.0332422
"17-001272","09/28/17 1644","09/28/17 1644","09/28/17 1644","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001273","09/28/17 1650","09/28/17 1650","09/28/17 1650","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001274","09/28/17 1701","09/28/17 1701","09/28/17 1701","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001275","09/28/17 1707","09/28/17 1707","09/28/17 1707","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001278","09/28/17 1718","09/28/17 1718","09/28/17 1718","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001279","09/28/17 1723","09/28/17 1723","09/28/17 1723","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001276","09/28/17 1728","09/28/17 1728","09/28/17 1728","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001280","09/28/17 1728","09/28/17 1728","09/28/17 1728","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001281","09/28/17 1743","09/28/17 1743","09/28/17 1743","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001283","09/28/17 1754","09/28/17 1754","09/28/17 1754","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001282","09/28/17 1755","09/28/17 1755","09/28/17 1755","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001284","09/28/17 1759","09/28/17 1759","09/28/17 1759","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001285","09/28/17 1800","09/28/17 1800","09/28/17 1800","Lot G7","Arrest","alcohol violation",-93.6420154,42.0237318
"17-001286","09/28/17 1812","09/28/17 1812","09/28/17 1812","Lot G7","Arrest","alcohol violation",-93.6420154,42.0237318
"17-001287","09/28/17 1813","09/28/17 1813","09/28/17 1813","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001288","09/28/17 1815","09/28/17 1815","09/28/17 1815","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001290","09/28/17 1822","09/28/17 1822","09/28/17 1822","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001291","09/28/17 1842","09/28/17 1842","09/28/17 1842","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001292","09/28/17 1846","09/28/17 1846","09/28/17 1846","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001293","09/28/17 1853","09/28/17 1853","09/28/17 1853","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001294","09/28/17 1857","09/28/17 1857","09/28/17 1857","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001295","09/28/17 1858","09/28/17 1858","09/28/17 1858","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001296","09/28/17 1905","09/28/17 1905","09/28/17 1905","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001297","09/28/17 1916","09/28/17 1916","09/28/17 1916","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001298","09/28/17 1931","09/28/17 1931","09/28/17 1931","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001299","09/28/17 1955","09/28/17 1955","09/28/17 1955","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001299","09/28/17 1955","09/28/17 1955","09/28/17 1955","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001299","09/28/17 1955","09/28/17 1955","09/28/17 1955","Lot G3","Arrest","unlawful use of license",-93.6227301,42.0493019
"17-001300","09/28/17 2023","09/28/17 2023","09/28/17 2023","Jack Trice Football Stadium","Arrest","public intoxication",-93.6357716,42.0139977
"17-001302","09/28/17 2108","09/28/17 2108","09/28/17 2108","Jack Trice Football Stadium","Arrest","public intoxication",-93.6357716,42.0139977
"17-001303","09/28/17 2108",NA,"09/28/17 2108","Bessey Hall","Open","theft",-93.644629,42.0284863
"17-001304","09/28/17 2236","09/28/17 2236","09/28/17 2236","Jack Trice Football Stadium","Arrest","transient merchant violation",-93.6357716,42.0139977
"17-001305","09/29/17 0206","09/29/17 0206","09/29/17 0206","2401 Chamberlain Street","Arrest","public intoxication",-93.6487397,42.021556
"17-001307","09/29/17 0336","09/29/17 0336","09/29/17 0336","41 Frederiksen Court","Arrest","drug violation",-93.6425217,42.0327606
"17-001306","09/29/17 0342","09/29/17 0342","09/29/17 0342","2500 block Chamberlain Street","Arrest","public intoxication",-93.6500819,42.0214429
"17-001308","09/29/17 1352",NA,"09/29/17 1352","Gilman Hall","Unfounded","theft",-93.6486442,42.0294215
"17-001310","09/30/17 0202","09/30/17 0202","09/30/17 0202","Lincoln Way and Stanton Avenue","Arrest","operating while intoxicated",-93.6485139,42.0227359
"17-001311","09/30/17 0307","09/30/17 0307","09/30/17 0307","13th Street and Hyland Avenue","Arrest","operating while intoxicated",-93.6556846,42.0287518
"17-001311","09/30/17 0307","09/30/17 0307","09/30/17 0307","13th Street and Hyland Avenue","Arrest","drug violation",-93.6556846,42.0287518
"17-001312","09/30/17 1108",NA,"09/30/17 1108","Lot 63","Open","theft",-93.6367573,42.0239698
"17-001313","09/30/17 1154","09/30/17 1154","09/30/17 1154","Thielen Student Health Center","Open","sexual assault",-93.6538928,42.0257585
"17-001314","09/30/17 2244","09/30/17 2244","09/30/17 2244","13th Street and Hyland Avenue","Arrest","drug violation",-93.6556846,42.0287518
"17-001314","09/30/17 2244","09/30/17 2244","09/30/17 2244","13th Street and Hyland Avenue","Arrest","false information",-93.6556846,42.0287518
"17-001315","10/01/17 0048","10/01/17 0048","10/01/17 0048","Lincoln Way and Sheldon Avenue","Arrest","drug violation",-93.6542392,42.0227224
"17-001317","10/01/17 0526","10/01/17 0526","10/01/17 0526","Lincoln Way and Welch Road","Arrest","operating while intoxicated",-93.6501393,42.0227328
"17-001319","10/01/17 0948","10/01/17 0948","10/01/17 0948","Friley Hall","Open","harassment",-93.65045,42.0239234
"17-001323","10/01/17 2213","10/01/17 2213","10/01/17 2213","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001324","10/02/17 0028","10/02/17 0028","10/02/17 0028","Helser Hall","Open","sexual assault",-93.6518379,42.02424
"17-001325","10/02/17 1316",NA,"10/02/17 1316","32 Frederiksen Court","Open","theft",-93.6429145,42.0339213
"17-001326","10/02/17 1352","10/02/17 1352","10/02/17 1352","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001327","10/02/17 1405",NA,"10/02/17 1405","Friley Hall","Open","theft",-93.65045,42.0239234
"17-001328","10/02/17 1444","10/02/17 1444","10/02/17 1444","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001330","10/02/17 1840","10/02/17 1840","10/02/17 1840","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001331","10/02/17 2051",NA,"10/02/17 2051","Friley Hall","Open","sexual assault",-93.65045,42.0239234
"17-001332","10/02/17 2237","10/02/17 2237","10/02/17 2237","Grand Avenue and Lincoln Way","Arrest","drug violation",-93.6201078,42.0229238
"17-001333","10/02/17 2251","10/02/17 2251","10/02/17 2251","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"17-001334","10/03/17 0725",NA,"10/31/17 1320","Armory Building","Arrest","theft",-93.6509474,42.029626
"17-001337","10/03/17 1254","10/03/17 1254","10/23/17 0000","2519 Chamberlain Street","Arrest","drug violation",-93.651538,42.021589
"17-001338","10/03/17 2246","10/03/17 2246","10/03/17 2246","Lot 63","Arrest","drug violation",-93.6367573,42.0239698
"17-001339","10/04/17 0118","10/04/17 0118","10/04/17 0118","Hilton Coliseum","Arrest","public intoxication",-93.635074,42.022693
"17-001341","10/04/17 1217","10/04/17 1217","10/04/17 1217","2229 Lincoln Way","Open","theft",-93.6456354,42.0235144
"17-001342","10/04/17 1512","10/04/17 1512","10/04/17 1512","34 Frederiksen Court","Open","theft",-93.6413685,42.0343662
"17-001343","10/04/17 1609","10/04/17 1609","10/04/17 1609","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001346","10/05/17 0859","10/05/17 0859","10/05/17 0859","Friley Hall","Arrest","trespass",-93.65045,42.0239234
"17-001346","10/05/17 0859","10/05/17 0859","10/05/17 0859","Friley Hall","Arrest","theft",-93.65045,42.0239234
"17-001346","10/05/17 0859","10/05/17 0859","10/05/17 0859","Friley Hall","Arrest","theft",-93.65045,42.0239234
"17-001346","10/05/17 0859","10/05/17 0859","10/05/17 0859","Friley Hall","Arrest","vandalism",-93.65045,42.0239234
"17-001347","10/05/17 1053","10/05/17 0000","10/05/17 1053","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001348","10/05/17 1054","10/05/17 0000","10/05/17 1054","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001349","10/05/17 1057","10/05/17 0000","10/05/17 1057","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001350","10/05/17 1058","10/05/17 0000","10/05/17 1058","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001351","10/05/17 1100","10/05/17 0000","10/05/17 1100","Memorial Union","Open","theft",-93.6459454,42.0236502
"17-001352","10/05/17 1101","10/05/17 0000","10/05/17 1101","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001354","10/05/17 1159","10/05/17 0000","10/05/17 1159","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001355","10/05/17 1230","10/05/17 0000","10/05/17 1230","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001357","10/05/17 1506","10/05/17 1506","10/05/17 1506","2229 Lincoln Way","Arrest","theft",-93.6456354,42.0235144
"17-001358","10/06/17 0227","10/06/17 0227","10/06/17 0227","Howard Avenue and West Street","Arrest","public intoxication",NA,NA
"17-001361","10/06/17 1317","10/06/17 1317","10/06/17 1317","Wallace Hall","Open","harassment",-93.6499279,42.0142261
"17-001362","10/06/17 1911","10/06/17 1911","10/06/17 1911","Ash Avenue and Mortensen Parkway","Arrest","operating while intoxicated",-93.646758,42.0113047
"17-001363","10/06/17 2237","10/06/17 2237","10/06/17 2237","Willow Hall","Arrest","public intoxication",-93.6377325,42.0239136
"17-001364","10/07/17 0011","10/07/17 0011","10/07/17 0011","211 Lynn Avenue","Arrest","public intoxication",-93.6467598,42.0211551
"17-001364","10/07/17 0011","10/07/17 0011","10/07/17 0011","211 Lynn Avenue","Arrest","false information",-93.6467598,42.0211551
"17-001365","10/07/17 0241","10/07/17 0241","10/07/17 0241","Beyer Court and Union Drive","Arrest","public intoxication",-93.6507255,42.0251486
"17-001367","10/07/17 0634","10/07/17 0634","10/07/17 0634","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"17-001367","10/07/17 0634","10/07/17 0634","10/07/17 0634","Friley Hall","Arrest","weapon violation",-93.65045,42.0239234
"17-001367","10/07/17 0634","10/07/17 0634","10/07/17 0634","Friley Hall","Arrest","impersonation",-93.65045,42.0239234
"17-001369","10/07/17 2120","10/07/17 2120","10/07/17 2120","Willow Hall","Arrest","public intoxication",-93.6377325,42.0239136
"17-001372","10/08/17 0044","10/08/17 0044","10/08/17 0044","Linden Hall","Arrest","public intoxication",-93.6403252,42.0231404
"17-001373","10/08/17 0143","10/08/17 0143","10/08/17 0143","Ash Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6443655,42.019142
"17-001379","10/09/17 0234","10/09/17 0234","10/09/17 0234","Lot 1","Arrest","driving violation",-93.6540123,42.0236158
"17-001380","10/09/17 0856","10/09/17 0856","10/09/17 0856","Hayward Avenue and Lincoln Way","Arrest","license violation",-93.6517059,42.0228461
"17-001382","10/10/17 1132","10/04/17 0000","10/10/17 1132","University Village","Open","sexual assault",-93.6441672,42.0427435
"17-001383","10/10/17 1537","10/10/17 1537","10/10/17 1537","Martin Hall","Open","theft",-93.6529424,42.0238665
"17-001385","10/11/17 0109","10/11/17 0109","10/11/17 0109","Baughman Road and Dotson Drive","Arrest","operating while intoxicated",-93.6713776,42.0212303
"17-001385","10/11/17 0109","10/11/17 0109","10/11/17 0109","Baughman Road and Dotson Drive","Arrest","drug violation",-93.6713776,42.0212303
"17-001386","10/12/17 0153","10/12/17 0153","10/12/17 0153","Hayward Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6517059,42.0228461
"17-001388","10/12/17 1316","10/12/17 1316","10/13/17 0000","2601 Osborn Drive","Arrest","assault",-93.6508901,42.0288844
"17-001389","10/13/17 0038","10/13/17 0038","10/13/17 0038","Beach Avenue and Sunset Drive","Arrest","drug violation",-93.6394759,42.0214033
"17-001390","10/13/17 0228","10/13/17 0228","10/13/17 0228","Lot 61G","Arrest","operating while intoxicated",-93.6513872,42.0137256
"17-001391","10/13/17 1147","10/13/17 1147","10/13/17 1147","Armory Building","Open","theft",-93.6509474,42.029626
"17-001393","10/13/17 1441","10/13/17 1441","10/13/17 1441","Armory Building","Open","drug violation",-93.6509474,42.029626
