"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"13-000247","02/16/13 1934","02/16/13 1934","02/16/13 1934","Hayward Avenue and Lincoln Way","Arrest","false information",-93.6517059,42.0228461
"13-000248","02/16/13 2117",NA,NA,"Ames Intermodal Facility","Open","vandalism",-93.6523433,42.0210166
"13-000249","02/17/13 0145","02/17/13 0145","02/17/13 0145","Gray Avenue and Lincoln Way","Arrest","public intoxication",-93.6420308,42.0226885
"13-000250","02/17/13 0929",NA,"06/07/13 1212","Ames Intermodal Facility","Recovered","theft",-93.6523433,42.0210166
"13-000251","02/17/13 1411",NA,NA,"Lot 7","Open","hit and run",-93.6546792,42.0257352
"13-000252","02/17/13 1616",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"13-000254","02/18/13 0209","02/18/13 0209","02/18/13 0209","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"13-000256","02/18/13 1325",NA,NA,"Music Hall","Open","theft",-93.6482276,42.0246423
"13-000257","02/18/13 1604","02/18/13 1604","02/18/13 1604","Hunt Street and Welch Avenue","Arrest","driving under suspension",-93.6501239,42.0202787
"13-000262","02/19/13 1645","02/19/13 1645","02/19/13 1645","Lincoln Way and Marshall Avenue","Arrest","driving under suspension",-93.6689375,42.0229021
"13-000264","02/19/13 2159",NA,NA,"Freeman Hall","Open","sexual assault",-93.6416614,42.0247633
"13-000265","02/20/13 0155","02/20/13 0155","02/20/13 0155","Eaton Hall","Arrest","drug violation",-93.6528168,42.0245839
"13-000265","02/20/13 0155","02/20/13 0155","02/20/13 0155","Eaton Hall","Arrest","liquor law violation",-93.6528168,42.0245839
"13-000266","02/20/13 0817",NA,NA,"Curtiss Hall","Open","theft",-93.6448628,42.0261821
"13-000267","02/20/13 1052",NA,NA,"Kildee Hall","Open","theft",-93.6438587,42.0295129
"13-000271","02/21/13 2029","02/21/13 2029","02/21/13 2029","Hilton Coliseum","Arrest","public intoxication",-93.635074,42.022693
"13-000273","02/21/13 2337","02/21/13 2337","02/21/13 2337","Larch Hall","Arrest","disorderly conduct",-93.6382868,42.0232779
"13-000273","02/21/13 2337","02/21/13 2337","02/21/13 2337","Larch Hall","Arrest","assault",-93.6382868,42.0232779
"13-000273","02/21/13 2337","02/21/13 2337","02/21/13 2337","Larch Hall","Arrest","interference",-93.6382868,42.0232779
"13-000276","02/22/13 1620",NA,NA,"Blankenburg Drive","Open","hit and run",NA,NA
"13-000277","02/22/13 2346","02/22/13 2346","02/22/13 2346","Lot 1","Arrest","public intoxication",-93.6540123,42.0236158
"13-000278","02/23/13 0223","02/23/13 0223","02/23/13 0223","Knapp Street and Sheldon Avenue","Arrest","operating while intoxicated",-93.6541251,42.0191402
"13-000279","02/23/13 2103","02/23/13 2103","02/23/13 2103","Birch Hall","Arrest","drug violation",-93.6417417,42.0237087
"13-000280","02/23/13 2258","02/23/13 2258","02/23/13 2258","Martin Hall","Arrest","drug violation",-93.6529424,42.0238665
"13-000280","02/23/13 2258","02/23/13 2258","02/23/13 2258","Martin Hall","Arrest","public intoxication",-93.6529424,42.0238665
"13-000282","02/24/13 0042","02/24/13 0042","02/24/13 0042","100 block of Stanton Avenue","Arrest","liquor law violation",-93.6485138,42.0227307
"13-000283","02/24/13 0118","02/24/13 0118","02/24/13 0118","2200 block of Knapp Street","Arrest","public intoxication",-93.6443742,42.0191422
"13-000285","02/24/13 0215",NA,NA,"Wilson Hall","Open","theft",-93.651021,42.0139143
"13-000284","02/24/13 0230","02/24/13 0230","02/24/13 0230","Hayward Avenue and Mortensen Parkway","Arrest","public intoxication",-93.6516786,42.0118612
"13-000286","02/24/13 0253","02/24/13 0253","02/24/13 0253","Highway 30 and South Duff Avenue","Arrest","operating while intoxicated",-93.6387198,42.0030346
"13-000287","02/24/13 1245",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"13-000288","02/24/13 1755","02/24/13 1755","02/24/13 1755","Hyland Avenue and Lincoln Way","Arrest","weapon violation",-93.6555907,42.0227264
"13-000289","02/24/13 2124",NA,NA,"Lot 3","Open","vandalism",-93.6539354,42.0264782
"13-000291","02/25/13 1258",NA,NA,"Scheman Building","Open","theft",-93.6367398,42.021491
"13-000292","02/25/13 1315",NA,NA,"Frederiksen Court","Open","harassment",-93.6440878,42.0340306
"13-000294","02/25/13 1538",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"13-000302","02/26/13 1959",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"13-000303","02/26/13 2239","02/26/13 2239",NA,"Parks Library","Closed","theft",-93.6488141,42.0281254
"13-000306","02/27/13 2255","02/27/13 2255","02/27/13 2255","Lot 61B","Arrest","operating while intoxicated",-93.6483675,42.0135352
"13-000307","02/28/13 0035","02/28/13 0035","02/28/13 0035","Storm Street and Welch Road","Arrest","operating while intoxicated",-93.6500563,42.0161339
"13-000308","02/28/13 0150","02/28/13 0150","02/28/13 0150","Chamberlain Street and Hayward Avenue","Arrest","operating while intoxicated",-93.6517204,42.0214474
"13-000309","02/28/13 0213","02/28/13 0213","02/28/13 0213","Little Street and Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"13-000310","02/28/13 1017",NA,NA,"Design Building","Open","vandalism",-93.6119066,42.0253648
"13-000314","02/28/13 2113","02/28/13 2113","02/28/13 2113","Hilton Coliseum","Arrest","public intoxication",-93.635074,42.022693
"13-000315","02/28/13 2140","02/28/13 2140","02/28/13 2140","Agg Avenue and Cessna Street","Arrest","drug violation",NA,NA
"13-000316","03/01/13 0105","03/01/13 0105","03/01/13 0105","100 block of Lynn Avenue","Arrest","drug violation",-93.6464172,42.0226486
"13-000317","03/01/13 0140","03/01/13 0140","03/01/13 0140","Knapp Street and South Sheldon Avenue","Arrest","liquor law violation",-93.6541251,42.0191402
"13-000318","03/01/13 0249",NA,NA,"Buchanan Hall","Referred to DSO","harassment",-93.642449,42.022653
"13-000320","03/02/13 0049","03/02/13 0049","03/02/13 0049","Welch Road","Arrest","public intoxication",-93.6498227,42.0234611
"13-000321","03/02/13 0115","03/02/13 0115","03/02/13 0115","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"13-000324","03/02/13 0510",NA,NA,"Armory Building","Open","assault",-93.6509474,42.029626
"13-000325","03/02/13 2250","03/02/13 2250","03/27/13 2019","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"13-000326","03/03/13 0039","03/03/13 0039","03/03/13 0039","400 block of Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"13-000326","03/03/13 0039","03/03/13 0039","03/03/13 0039","400 block of Welch Avenue","Arrest","false information",-93.6500882,42.0191138
"13-000328","03/03/13 0231","03/03/13 0231","03/03/13 0231","100 block of Hayward Avenue","Arrest","operating while intoxicated",-93.6517049,42.0227335
"13-000329","03/03/13 0259","03/03/13 0259","03/03/13 0259","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"13-000330","03/04/13 0842",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"13-000332","03/04/13 1151",NA,NA,"Lot 100","Open","theft",-93.6377706,42.0258047
"13-000334","03/04/13 1444",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"13-000335","03/04/13 1952",NA,NA,"Welch Hall","Open","theft",-93.6420811,42.0236532
"13-000337","03/05/13 1529",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-000341","03/05/13 1858","03/05/13 1858","03/05/13 1858","Wilson Hall","Arrest","drug violation",-93.651021,42.0139143
"13-000344","03/06/13 1101",NA,NA,"Friley Hall","Open","theft",-93.65045,42.0239234
"13-000347","03/06/13 2239",NA,NA,"Beyer Hall","Open","theft",-93.6529169,42.0259395
"13-000348","03/07/13 0126","03/07/13 0126","03/07/13 0126","Chamberlain Street and Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214474
"13-000349","03/07/13 0130","03/07/13 0130","03/07/13 0130","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"13-000349","03/07/13 0130","03/07/13 0130","03/07/13 0130","Knapp Street and Welch Avenue","Arrest","unlawful use of license",-93.6500882,42.0191138
"13-000350","03/08/13 0200","03/08/13 0200","03/08/13 0200","Hyland Avenue and Sheldon Avenue","Arrest","public intoxication",NA,NA
"13-000351","03/08/13 1556",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-000353","03/08/13 2220","03/08/13 2220","03/08/13 2220","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"13-000354","03/08/13 2306","03/08/13 2306","03/08/13 2306","Chamberlain Street and Stanton Avenue","Arrest","operating while intoxicated",-93.6484903,42.0214258
"13-000354","03/08/13 2306","03/08/13 2306","03/08/13 2306","Chamberlain Street and Stanton Avenue","Arrest","liquor law violation",-93.6484903,42.0214258
"13-000355","03/08/13 2309","03/08/13 2309","03/08/13 2309","Freeman Hall","Arrest","drug violation",-93.6416614,42.0247633
"13-000356","03/09/13 0058","03/09/13 0058","03/09/13 0058","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"13-000357","03/09/13 0116","03/09/13 0116","03/09/13 0116","Highway 30 and South Dakota Avenue","Arrest","operating while intoxicated",-93.6387198,42.0030346
"13-000358","03/09/13 1255",NA,NA,"Lot 112","Open","hit and run",-93.6464654,42.0266187
"13-000359","03/09/13 1452",NA,"03/11/13 1401","Parks Library","Located","theft",-93.6488141,42.0281254
"13-000360","03/10/13 0031","03/10/13 0031","03/10/13 0031","Lot 112","Arrest","public intoxication",-93.6464654,42.0266187
"13-000360","03/10/13 0031","03/10/13 0031","03/10/13 0031","Lot 112","Arrest","liquor law violation",-93.6464654,42.0266187
"13-000363","03/10/13 0303","03/10/13 0303","03/10/13 0303","Mortensen Parkway and University Boulevard","Arrest","operating while intoxicated",-93.6393859,42.0083324
"13-000364","03/10/13 0449","03/10/13 0449","03/10/13 0449","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"13-000365","03/10/13 1038",NA,NA,"Larch Hall","Open","vandalism",-93.6382868,42.0232779
"13-000368","03/10/13 2226",NA,NA,"Maple-Willow-Larch Commons","Open","theft",-93.6382459,42.0237874
"13-000369","03/10/13 2333",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"13-000370","03/11/13 1400",NA,NA,"Food Sciences Building","Open","theft",-93.6425228,42.0268836
"13-000373","03/12/13 0940",NA,NA,"Schilletter Village","Open","vandalism",-93.6419526,42.0440492
"13-000374","03/12/13 0952",NA,"03/13/13 1130","BRL","Arrest","trespass",-93.6519015,42.0274615
"13-000376","03/12/13 1311",NA,NA,"Lot 112","Open","theft",-93.6464654,42.0266187
"13-000377","03/12/13 1328",NA,NA,"Gilman Hall","Open","theft",-93.6486442,42.0294215
"13-000378","03/12/13 1359",NA,NA,"Lot 112","Open","hit and run",-93.6464654,42.0266187
"13-000384","03/13/13 0822",NA,NA,"Martin Hall","Open","harassment",-93.6529424,42.0238665
"13-000387","03/14/13 0203","03/14/13 0203","03/14/13 0203","100 block of Sheldon Avenue","Arrest","public intoxication",-93.65443,42.0217676
"13-000387","03/14/13 0203","03/14/13 0203","03/14/13 0203","100 block of Sheldon Avenue","Arrest","theft",-93.65443,42.0217676
"13-000388","03/14/13 1056",NA,NA,"Industrial Education II","Open","harassment",NA,NA
"13-000389","03/14/13 2313","03/14/13 2313","03/14/13 2313","Buchanan Hall","Arrest","public intoxication",-93.642449,42.022653
"13-000391","03/15/13 0114",NA,NA,"Larch Hall","Open","harassment",-93.6382868,42.0232779
"13-000393","03/15/13 1157",NA,NA,"University Village","Open","theft",-93.6441672,42.0427435
"13-000395","03/15/13 2147","03/15/13 2147","03/15/13 2147","100 block of Campus Avenue","Arrest","liquor law violation",-93.6570426,42.0227322
"13-000396","03/15/13 2224","03/15/13 2224","03/15/13 2224","2700 block of West Street","Arrest","liquor law violation",-93.6543396,42.0253595
"13-000397","03/16/13 0048","03/16/13 0048","03/16/13 0048","Hayward Avenue and Hunt Street","Arrest","operating while intoxicated",-93.6517575,42.0201314
"13-000398","03/16/13 0110","03/16/13 0110","03/16/13 0110","Lincoln Way and South Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"13-000400","03/16/13 0129","03/16/13 0129","03/16/13 0129","Hunt Street and Welch Avenue","Arrest","public intoxication",-93.6501239,42.0202787
"13-000400","03/16/13 0129","03/16/13 0129","03/16/13 0129","Hunt Street and Welch Avenue","Arrest","unlawful use of a license",-93.6501239,42.0202787
"13-000401","03/16/13 1031",NA,"03/23/13 2158","Memorial Union","Arrest","theft",-93.6459454,42.0236502
"13-000403","03/16/13 1722","03/16/13 1722","03/16/13 1722","Kent Avenue and Northridge Parkway","Arrest","driving under suspension",NA,NA
"13-000404","03/16/13 1802","03/16/13 1802","03/16/13 1802","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"13-000404","03/16/13 1802","03/16/13 1802","03/16/13 1802","Helser Hall","Arrest","liquor law violation",-93.6518379,42.02424
"13-000405","03/17/13 0132","03/17/13 0132","03/17/13 0132","Chamberlain Place and Hunt Street","Arrest","liquor law violation",-93.6509256,42.0202731
"13-000406","03/17/13 0148","03/17/13 0148","03/17/13 0148","Hayward Avenue and Knapp Street","Arrest","drug violation",-93.6517339,42.0191154
"13-000407","03/17/13 0208","03/17/13 0208","03/17/13 0208","Lincoln Way and Wilmoth Avenue","Arrest","public intoxication",-93.6615998,42.0227611
"13-000409","03/17/13 1846","03/17/13 1846","03/17/13 1846","Lincoln Way and South Riverside Drive","Arrest","driving under suspension",-93.6296177,42.0228334
"13-000410","03/17/13 2024",NA,NA,"Chamberlain Street and Stanton Avenue","Open","vandalism",-93.6484903,42.0214258
"13-000411","03/17/13 2255","03/17/13 2255","03/17/13 2255","Hayward Avenue and Knapp Street","Arrest","drug violation",-93.6517339,42.0191154
"13-000413","03/19/13 0028","03/19/13 0028","03/19/13 0028","Lot 97","Arrest","operating while intoxicated",NA,NA
"13-000414","03/19/13 0404","03/19/13 0404","03/19/13 0404","Off-campus","Transferred - Ames PD","domestic dispute",NA,NA
"13-000416","03/23/13 0144","03/23/13 0144","03/23/13 0144","Lincoln Way and Welch Road","Arrest","public intoxication",-93.6501393,42.0227328
"13-000417","03/23/13 0207","03/23/13 0207","03/23/13 0207","400 block of Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"13-000418","03/23/13 0310","03/23/13 0310","03/23/13 0310","400 block of Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"13-000419","03/24/13 0116","03/24/13 0116","03/24/13 0116","Lincoln Way and Marshall Avenue","Arrest","operating while intoxicated",-93.6689375,42.0229021
"13-000420","03/24/13 0216","03/24/13 0216","03/24/13 0216","Chamberlain Place and Chamberlain Street","Arrest","assault",-93.650953,42.0214521
"13-000421","03/24/13 1601","03/24/13 1601","03/24/13 1601","University Village","Referred to DSO","assault",-93.6441672,42.0427435
"13-000428","03/25/13 1134",NA,NA,"Maple Hall","Open","theft",-93.6387491,42.023654
"13-000431","03/26/13 2139","03/26/13 2139","03/26/13 2139","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"13-000434","03/28/13 0148","03/28/13 0148","03/28/13 0148","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"13-000435","03/28/13 1214",NA,NA,"Design Building","Open","harassment",-93.6119066,42.0253648
"13-000437","03/28/13 1734","03/28/13 1734","03/28/13 1734","13th Street and Crescent Street","Arrest","operating while intoxicated",-93.6287633,42.0353829
"13-000437","03/28/13 1734","03/28/13 1734","03/28/13 1734","13th Street and Crescent Street","Arrest","drug violation",-93.6287633,42.0353829
"13-000437","03/28/13 1734","03/28/13 1734","03/28/13 1734","13th Street and Crescent Street","Arrest","driving under suspension",-93.6287633,42.0353829
"13-000438","03/28/13 2208","03/28/13 2208","03/28/13 2208","300 block of Lynn Avenue","Arrest","liquor law violation",-93.645878,42.0202902
"13-000440","03/29/13 0044","03/29/13 0044","03/29/13 0044","Gable Lane and Gray Avenue","Arrest","public intoxication",-93.6420176,42.0214957
"13-000441","03/29/13 0108","03/29/13 0108","03/29/13 0108","Knapp Street and Lynn Avenue","Arrest","operating while intoxicated",-93.6463784,42.019148
"13-000442","03/29/13 0211","03/29/13 0211","03/29/13 0211","Lincoln Way and State Avenue","Arrest","operating while intoxicated",-93.6591203,42.0227266
"13-000444","03/29/13 0339",NA,NA,"Lot S7","Open","vandalism",-93.6331516,42.0140523
"13-000445","03/29/13 1111",NA,NA,"Town Engineering","Open","theft",-93.65265,42.0295468
"13-000448","03/29/13 1800","03/29/13 1800","03/29/13 1800","Mortensen Parkway and University Boulevard","Arrest","driving while barred",-93.6393859,42.0083324
"13-000448","03/29/13 1800","03/29/13 1800","03/29/13 1800","Mortensen Parkway and University Boulevard","Arrest","driving under suspension",-93.6393859,42.0083324
"13-000452","03/29/13 2230","03/29/13 2230","03/29/13 2230","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"13-000453","03/29/13 2311","03/29/13 2311","03/29/13 2311","Hayward Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6517059,42.0228461
"13-000454","03/30/13 0038","03/30/13 0038","03/30/13 0038","Little Street and Welch Avenue","Arrest","operating while intoxicated",-93.650078,42.0176185
"13-000455","03/30/13 0115","03/30/13 0115","03/20/13 0115","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
