"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"12-008331","05/12/12 2036","05/12/12 2036","05/12/12 2036","South 16th Street and University Boulevard","Arrest","driving under suspension",-93.6337562,42.0114627
"12-008346","05/13/12 0202","05/13/12 0202","05/13/12 0202","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-008377","05/14/12 1120",NA,NA,"Gerdin Business Building","Open","harassment",-93.6444688,42.0254011
"12-008416","05/15/12 1411",NA,NA,"Armory","Open","harassment",-93.6509474,42.029626
"12-008417","05/15/12 1433",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-008445","05/16/12 1017",NA,NA,"Forker Building","Open","theft",-93.6403143,42.0268097
"12-008451","05/16/12 1445",NA,NA,"Science I","Open","theft",-93.6464654,42.0266187
"12-008458","05/16/12 1738",NA,"05/16/12 1738","Agronomy Hall","Arrest","theft",-93.6423456,42.0283477
"12-008458","05/16/12 1738",NA,"05/16/12 1738","Agronomy Hall","Arrest","theft",-93.6423456,42.0283477
"12-008460","05/16/12 2008","05/16/12 2008","05/16/12 2008","Ironwood Court and University Boulevard","Arrest","driving under suspension",-93.6393197,42.0058418
"12-008468","05/16/12 2248","05/16/12 2248","05/16/12 2248","Beach Avenue and Lincoln Way","Arrest","liquor law violation",-93.639494,42.022655
"12-008483","05/17/12 1227",NA,NA,"University Village","Open","theft",-93.6441672,42.0427435
"12-008489","05/17/12 1412",NA,NA,"Buchanan Hall","Open","theft",-93.642449,42.022653
"12-008510","05/18/12 0106","05/18/12 0106","05/18/12 0106","Knapp Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"12-008511","05/18/12 0151","05/18/12 0151","05/18/12 0151","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-008513","05/18/12 0319","05/18/12 0319","05/18/12 0319","Pierce Avenue and Pierce Circle","Arrest","operating while intoxicated",NA,NA
"12-008545","05/19/12 0106","05/19/12 0106","05/19/12 0106","Chamberlain Street and Hayward Avenue","Arrest","liquor law violation",-93.6517204,42.0214474
"12-008575","05/19/12 2228","05/19/12 2228","05/19/12 2228","North Dakota Avenue and Ontario Street","Arrest","operating while intoxicated",-93.6787439,42.034582
"12-008585","05/20/12 0212","05/20/12 0212","05/20/12 0212","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"12-008589","05/20/12 0337","05/20/12 0337","05/20/12 0337","Lincoln Way and University Boulevard","Arrest","operating while intoxicated",-93.6332661,42.0228746
"12-008589","05/20/12 0337","05/20/12 0337","05/20/12 0337","Lincoln Way and University Boulevard","Arrest","driving under suspension",-93.6332661,42.0228746
"12-008614","05/21/12 0905",NA,NA,"Memorial Union Ramp","Open","theft",-93.6449075,42.0234906
"12-008618","05/21/12 0953",NA,NA,"Carver Hall","Open","theft",-93.648337,42.0252611
"12-008631","05/21/12 1800","05/21/12 1800","05/21/12 1800","South 4th Street and University Boulevard","Arrest","driving under suspension",-93.63108,42.016262
"12-08632","05/21/12 1806","05/21/12 1806","05/21/12 1806","Blankenburg Drive and Stange Road","Arrest","driving under suspension",-93.6448338,42.0415899
"12-008646","05/22/12 0336",NA,NA,"Lake Laverne","Open","vandalism",-93.6479874,42.0237049
"12-008725","05/25/12 0153","05/25/12 0153","05/25/12 0153","Chamberlain Street and Welch Avenue","Arrest","operating while intoxicated",-93.6501941,42.0214439
"12-008726","05/25/12 0158","05/25/12 0158","05/25/12 0158","Chamberlain Street and Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214474
"12-008728","05/25/12 0241","05/25/12 0241","05/25/12 0241","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-008754","05/25/12 2016","05/25/12 2016","05/25/12 2016","Martin Hall","Arrest","public intoxication",-93.6529424,42.0238665
"12-008764","05/26/12 0049","05/26/12 0049","05/26/12 0049","Lincoln Way and Welch Avenue","Arrest","operating while intoxicated",-93.6501393,42.0227328
"12-008783","05/26/12 1402",NA,NA,"Veterinary Medicine","Open","harassment",-93.633833,42.006383
"12-008792","05/26/12 1918","05/26/12 1918","05/26/12 1918","South 16th Street and Riverside Drive","Arrest","driving under suspension",-93.6296687,42.0092298
"12-008816","05/27/12 0356","05/27/12 0356","05/27/12 0356","Mortensen Road and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6713608,42.0120265
"12-008868","05/29/12 0100","05/29/12 0100","05/29/12 0100","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"12-008873","05/29/12 0852",NA,NA,"Lot 61","Open","vandalism",-93.6483506,42.0124764
"12-008874","05/29/12 0938",NA,NA,"Hilton Coliseum","Open","vandalism",-93.635074,42.022693
"12-008881","05/29/12 1341",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-008919","05/29/12 1416",NA,"05/29/12 1416","Buchanan Hall","Open","theft",-93.642449,42.022653
"12-008960","06/01/12 0134","06/01/12 0134","06/01/12 0134","100 block of South Franklin Avenue","Arrest","operating while intoxicated",-93.6647898,42.0228016
"12-008961","06/01/12 0147","06/01/12 0147","06/01/12 0147","Colorado Avenue and Lincoln Way","Arrest","driving under suspension",-93.6630057,42.0227752
"12-008968","06/01/12 0708",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"12-008969","06/01/12 0720",NA,NA,"Lot 61","Open","vandalism",-93.6483506,42.0124764
"12-008970","06/01/12 0741",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"12-008979","06/01/12 1700",NA,NA,"Molecular Biology","Open","theft",-93.6496746,42.0311093
"12-009001","06/02/12 0145","06/02/12 0145","06/02/12 0145","Knapp Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"12-009012","06/02/12 1724",NA,"06/02/12 1724","Friley Hall","Closed","theft",-93.65045,42.0239234
"12-009021","06/02/12 2217","06/02/12 2217","06/02/12 2217","Beach Avenue and Greeley Street","Arrest","drug violation",-93.6394602,42.0200608
"12-009024","06/03/12 0052","06/03/12 0052","06/03/12 0052","Ash Avenue and Gable Lane","Arrest","drug violation",-93.6444023,42.0214733
"12-009031","06/03/12 0246","06/03/12 0246","06/03/12 0246","2400 block of Lincoln Way","Arrest","operating while intoxicated",-93.6485946,42.0225662
"12-009058","06/03/12 2313","06/03/12 2313","06/03/12 2313","South 16th Street and University Boulevard","Arrest","driving under suspension",-93.6337562,42.0114627
"12-009072","06/04/12 1410",NA,NA,"Ross Hall","Open","theft",-93.644204,42.0266305
"12-009080","06/04/12 2310","06/04/12 2310","06/04/12 2310","Beedle Drive and Lincoln Way","Arrest","operating while intoxicated",-93.6732368,42.0228615
"12-009111","06/06/12 0208","06/06/12 0208","06/06/12 0208","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"12-009119","06/06/12 1437",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"12-009164","06/07/12 2222","06/07/12 2222","06/07/12 2222","Campus Avenue and West Street","Arrest","operating while intoxicated",-93.6570365,42.0253277
"12-009173","06/08/12 0137","06/08/12 0137","06/08/12 0137","Mortensen Parkway and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"12-009175","06/08/12 0252","06/08/12 0252","06/08/12 0252","Hayward Avenue and Storm Street","Arrest","operating while intoxicated",-93.6516926,42.0161435
"12-009203","06/08/12 2155",NA,NA,"Atanasoff Hall","Open","theft",-93.6495713,42.0281363
"12-009205","06/08/12 2239","06/08/12 2239","06/08/12 2239","Lincoln Way and Sheldon Avenue","Arrest","liquor law violation",-93.6542392,42.0227224
"12-009215","06/09/12 0048","06/09/12 0048","06/09/12 0048","Hayward Avenue and Storm Street","Arrest","operating while intoxicated",-93.6516926,42.0161435
"12-009219","06/09/12 0122","06/09/12 0122","06/09/12 0122","Hazel Avenue and Lincoln Way","Arrest","drug violation",-93.6267992,42.022851
"12-009220","06/09/12 0132","06/09/12 0132","06/09/12 0132","South Franklin Avenue and Tripp Street","Arrest","operating while intoxicated",-93.6647488,42.0201257
"12-009221","06/09/12 0139","06/09/12 0139",NA,"300 block of Welch Avenue","Arrest","liquor law violation",-93.6497151,42.0200666
"12-009226","06/09/12 0248","06/09/12 0248","06/09/12 0248","Lincoln Way and Lynn Avenue","Arrest","drug violation",-93.6464086,42.0227244
"12-009226","06/09/12 0248","06/09/12 0248","06/09/12 0248","Lincoln Way and Lynn Avenue","Arrest","liquor law violation",-93.6464086,42.0227244
"12-009229","06/09/12 0307","06/09/12 0307","06/09/12 0307","Hayward Avenue and Hunt Street","Arrest","operating while intoxicated",-93.6517575,42.0201314
"12-009229","06/09/12 0307","06/09/12 0307","06/09/12 0307","Hayward Avenue and Hunt Street","Arrest","liquor law violation",-93.6517575,42.0201314
"12-009231","06/09/12 0355","06/09/12 0355","06/09/12 0355","100 block of Stanton Avenue","Arrest","public intoxication",-93.6485138,42.0227307
"12-009263","06/09/12 2229","06/09/12 2229","06/09/12 2229","South 4th Street and Beach Avenue","Arrest","drug violation",-93.63915,42.016289
"12-009269","06/10/12 0159","06/10/12 0159","06/10/12 0159","Mortensen Road and Pinon Drive","Arrest","operating while intoxicated",-93.6749317,42.0120645
"12-009269","06/10/12 0159","06/10/12 0159","06/10/12 0159","Mortensen Road and Pinon Drive","Arrest","weapon violation",-93.6749317,42.0120645
"12-009309","06/11/12 1446",NA,NA,"Agronomy Hall","Open","theft",-93.6423456,42.0283477
"12-009329","06/13/12 0210","06/13/12 0210","06/13/12 0210","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"12-009331","06/13/12 1606",NA,NA,"Lot 62","Open","vandalism",-93.6431646,42.0217945
"12-009333","06/14/12 0108","06/14/12 0108","06/14/12 0108","Lincoln Way and Sheldon Avenue","Arrest","intrastate warrant service",-93.6542392,42.0227224
"12-009334","06/15/12 0115","06/15/12 0115","06/15/12 0115","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"12-009335","06/15/12 0154","06/15/12 0154","06/15/12 0154","Stanton Avenue and Storm Street","Arrest","operating while intoxicated",-93.6484915,42.0161265
"12-009336","06/15/12 0220","06/15/12 0220","06/15/12 0220","Chamberlain Place and Hunt Street","Arrest","public intoxication",-93.6509256,42.0202731
"12-009336","06/15/12 0220","06/15/12 0220","06/15/12 0220","Chamberlain Place and Hunt Street","Arrest","disorderly conduct",-93.6509256,42.0202731
"12-009337","06/15/12 1444",NA,NA,"Design College","Open","theft",-93.6531506,42.0285641
"12-009338","06/16/12 0054","06/16/12 0054","06/16/12 0054","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-009338","06/16/12 0054","06/16/12 0054","06/16/12 0054","Chamberlain Street and Welch Avenue","Arrest","interference",-93.6501941,42.0214439
"12-009339","06/16/12 0102","06/16/12 0102","06/16/12 0102","Lincoln Way and South Wilmoth Avenue","Arrest","operating while intoxicated",-93.6615998,42.0227611
"12-009340","06/16/12 0151","06/16/12 0151","06/16/12 0151","Arbor Street and State Avenue","Arrest","public intoxication",-93.6591238,42.0209091
"12-009342","06/16/12 2234","06/16/12 2234","06/16/12 2234","Storm Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500563,42.0161339
"12-009344","06/17/12 0146","06/17/01 0146","06/17/12 0146","Sheldon Avenue and Union Drive","Arrest","operating while intoxicated",-93.6543018,42.0253597
"12-009343","06/17/12 0157","06/17/12 0157","06/17/12 0157","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"12-009343","06/17/12 0157","06/17/12 0157","06/17/12 0157","Ash Avenue and Lincoln Way","Arrest","liquor law violation",-93.64441,42.0226961
"12-009345","06/17/12 0436","06/17/12 0436","06/17/12 0436","Gray Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6420308,42.0226885
"12-009347","06/17/12 0504","06/17/12 0504","06/17/12 0504","Lincoln Way and Lynn Avenue","Arrest","operating while intoxicated",-93.6464086,42.0227244
"12-009346","06/17/12 0506","06/17/12 0506","06/17/12 0506","Ash Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.64441,42.0226961
"12-009349","06/19/12 0207","06/19/12 0207","06/19/12 0207","100 block of South Wilmoth Avenue","Arrest","operating while intoxicated",-93.6615998,42.0227604
"12-009354","06/22/12 1803",NA,NA,"Black Engineering","Open","theft",-93.6513617,42.0260459
"12-009355","06/23/12 0200","06/23/12 0200","06/23/12 0200","4100 block of Mortensen Road","Arrest","operating while intoxicated",-93.672607,42.0115979
"12-009356","06/23/12 0208","06/23/12 0208","06/23/12 0208","500 block of State Avenue","Arrest","operating while intoxicated",-93.6590799,42.0184214
"12-009357","06/23/12 1241","06/23/12 1241","06/23/12 1241","4300 block of Maricopa Drive","Arrest","drug violation",-93.6740169,42.0085699
"12-009360","06/23/12 1538",NA,NA,"1400 block of Coconino Road","Open","vandalism",-93.6746043,42.010029
"12-009362","06/24/12 0129","06/24/12 0129","06/24/12 0129","2300 block of Union Drive","Arrest","public intoxication",-93.6496968,42.024591
"12-009363","06/24/12 0239","06/24/12 0239","06/24/12 0239","Donald Street and Stanton Avenue","Arrest","public intoxication",-93.648495,42.01699
"12-009364","06/25/12 0239","06/25/12 0239","06/25/12 0239","2500 block of Union Drive","Arrest","operating while intoxicated",-93.6517676,42.0253623
"12-009365","06/25/12 1202",NA,NA,"2000 block of Hawthorn Court Drive","Unfounded","theft",-93.6433386,42.0338766
"12-009367","06/25/12 2128","06/25/12 2128","06/25/12 2128","Beyer Court and Union Drive","Arrest","public intoxication",-93.6507255,42.0251486
"12-009376","06/28/12 0127","06/28/12 0127","06/28/12 0127","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"12-009378","06/30/12 0147","06/30/12 0147","06/30/12 0147","Mortensen Parkway and Welch Road","Arrest","operating while intoxicated",-93.649344,42.0118567
"12-009379","07/01/12 0259","07/01/12 0259","07/01/12 0259","400 block of Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"12-009380","07/01/12 0910","07/01/12 0910","07/01/12 0910","Beach Avenue and Lincoln Way","Arrest","driving under suspension",-93.639494,42.022655
"12-009382","07/02/12 1528",NA,NA,"Kildee Hall","Open","theft",-93.6438587,42.0295129
"12-009384","07/03/12 1049",NA,NA,"Jacobson Building","Open","theft",-93.6357926,42.0149718
"12-009385","07/03/12 2300","07/03/12 2300","07/03/12 2300","Beach Road and Lincoln Way","Arrest","liquor law violation",-93.6394928,42.0227678
"12-009387","07/04/12 0142","07/04/12 0142","07/04/12 0142","Lynn Avenue and Storm Street","Arrest","liquor law violation",-93.6463569,42.0161187
"12-009389","07/04/12 0222","07/04/12 0222","07/04/12 0222","300 block of Lynn Avenue","Arrest","interference",-93.645878,42.0202902
"12-009390","07/04/12 0245","07/04/12 0245","07/04/12 0245","Beach Avenue and Country Club Boulevard","Arrest","operating while intoxicated",-93.63945,42.0191406
"12-009390","07/04/12 0245","07/04/12 0245","07/04/12 0245","Beach Avenue and Country Club Boulevard","Arrest","drug violation",-93.63945,42.0191406
"12-009392","07/05/12 0906",NA,NA,"Veterinary Medicine","Open","vandalism",-93.633833,42.006383
"12-009393","07/06/12 1024",NA,NA,"Oak Hall","Open","theft",-93.6399695,42.0251247
"12-009394","07/07/12 0047","07/07/12 0047","07/07/12 0047","100 block of Hyland Avenue","Arrest","operating while intoxicated",-93.6555855,42.0226467
"12-009394","07/07/12 0047","07/07/12 0047","07/07/12 0047","100 block of Hyland Avenue","Arrest","driving under suspension",-93.6555855,42.0226467
"12-009395","07/08/12 1148",NA,NA,"2200 block of Lincoln Way","Open","vandalism",-93.644527,42.0226921
"12-009396","07/09/12 1013",NA,NA,"Howe Hall","Open","theft",-93.6528316,42.0269191
"12-009398","07/10/12 1054",NA,NA,"Forker Building","Open","theft",-93.6403143,42.0268097
"12-009399","07/11/12 2224","07/11/12 2224","07/11/12 2224","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"12-009399","07/11/12 2224","07/11/12 2224","07/11/12 2224","Franklin Avenue and Lincoln Way","Arrest","drug violation",-93.6647899,42.0228024
"12-009400","07/12/12 0811",NA,NA,"East Campus Parking Deck","Open","vandalism",-93.6523433,42.0210166
"12-009401","07/12/12 1126",NA,NA,"Davidson Hall","Open","theft",NA,NA
"12-009403","07/13/12 0123","07/13/12 0123","07/13/12 0123","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"12-009404","07/13/12 0312","07/13/12 0312","07/13/12 0312","University Village","Open","theft",-93.6441672,42.0427435
"12-009405","07/13/12 1156",NA,NA,"University Village","Open","theft",-93.6441672,42.0427435
"12-009406","07/14/12 0247","07/14/12 0247","07/14/12 0247","Mortensen Road and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6713608,42.0120265
"12-009408","07/16/12 0848",NA,NA,"MacKay Hall","Open","theft",-93.6465403,42.0285999
"12-009409","07/16/12 1433",NA,NA,"Gerdin Business Building","Open","theft",-93.6444688,42.0254011
"12-009410","07/17/12 1247",NA,NA,"Town Engineering","Open","theft",-93.65265,42.0295468
"12-009411","07/17/12 1406","07/17/12 1406","07/17/12 1406","Armory","Arrest","intrastate warrant service",-93.6509474,42.029626
"12-009412","07/17/12 2228","07/17/12 2228","07/17/12 2228","Pammel Drive and WOI Road","Arrest","driving under suspension",-93.6502722,42.0305197
"12-009413","07/18/12 1441",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
